Id,Label,timeset,size,modularity_class
926,1448298167158575105,,74,4
927,1447718221860179972,,1,102
928,1448217376940445702,,52,4
929,1447159814849716224,,9,1
930,1438531924792856576,,6,628
931,1448060992554946564,,11,4
932,1447794816826298369,,9,628
933,1448358044744749056,,4,4
934,1448058514841157632,,9,628
935,1448481941787926532,,1,4
936,1447049692865449989,,20,1
937,1448331204634333185,,66,628
938,1448364188611629064,,36,4
939,1447905834847981572,,51,6
940,1447983057206530049,,60,4
941,1447987255113437184,,183,6
942,1448374193846988809,,43,4
943,1448302511475998727,,90,628
944,1448299433825873923,,3355,6
945,1448174476991008772,,53,102
946,1448063663437451268,,17,102
947,1448431957264764930,,58,4
948,1448331390429241348,,58,4
949,1448095741759705091,,72,4
950,1448103845570228228,,14,4
951,1447594931606937600,,12,102
952,1448184911337119748,,239,1
953,1446993953207865347,,45,6
954,1447843685840953345,,116,4
955,1448405081171263489,,1,4
956,1448101547292848128,,36,6
957,1448152211872104451,,121,4
958,1447974655524966402,,176,6
959,1447718232610115584,,1,102
960,1443204518951342083,,36,1
961,1448149676419534848,,8,4
962,1448471100615106563,,3,1
963,1445345614116577281,,7,4
964,1448205286817337346,,144,1
965,1447430111452491786,,70,6
966,1433534533308084228,,1,102
967,1448445430094647303,,21,4
968,1448391864294457352,,17,4
969,1448273735820226566,,310,6
970,1447705460912447488,,7,4
971,1448274270795100162,,76,1
972,1447279077757440006,,2,4
973,1448395008302886912,,7,1129
974,1448191325501853696,,227,4
975,1447996160879349760,,54,4
976,1448362914272923662,,126,4
977,1447910037591052288,,27,461
978,1447718383797956608,,1,102
979,1447552152155529220,,18,4
980,1447987990991671298,,16,102
981,1448412890025791493,,238,628
982,1447969663749537794,,172,1
983,1447547645690621957,,8,461
984,1444467084314955776,,1,41
985,1448221964519215107,,244,1
986,1447940889708539910,,22,102
987,1447977288730095622,,58,4
988,1440012805328064512,,7,628
989,1448355356132904963,,22,628
990,1448482163880460291,,1,1
991,1447531432730058753,,135,6
992,1448468739016601600,,8,1129
993,1448090039368384512,,19,4
994,1448366052249845762,,77,4
995,1448292632980082696,,73,4
996,1448007120918548490,,62,4
997,1448423362229772289,,10,4
998,1448337263075774472,,30,4
999,1446989990198657026,,5,4
1000,1448478178003931139,,3,1
1001,1448364046496014337,,20,628
1002,1448417013177720836,,2,4
1003,1448110699046125570,,190,4
1004,1447972152528015365,,9,4
1005,1448099012800704515,,2,1
1006,1447305935886639111,,31,102
1007,1448243422658121732,,2,42
1008,1446555748696145920,,20,6
1009,1448410172813193217,,4,4
1010,1448399063867609090,,45,4
1011,1447760545331892229,,50,1
1012,1448405890646908931,,71,4
1013,1448393111965683715,,62,4
1014,1447465448442720261,,3,1
1015,1448252241236869123,,123,4
1016,1448290665637445632,,20,1
1017,1448109274085855233,,287,4
1018,1442235241020674052,,3,4
1019,1447969317799202822,,22,4
1020,1447487166339325952,,39,102
1021,1448435025830109186,,31,4
1022,1448089502509981697,,88,4
1023,1448437093299113984,,41,1
1024,1448461989710385153,,25,4
1025,1448458647076540419,,1,4
1026,1447528014909218822,,24,628
1027,1446850521730584578,,6,4
1028,1448472359262822401,,2,1
1029,1448066980003696642,,47,4
1030,1447113838424326153,,22,6
1031,1448438189597802504,,29,4
1032,1448379088612347911,,23,4
1033,1448096109004472325,,70,4
1034,1447818061273174023,,26,4
1035,1448142773626937345,,37,628
1036,1445733338124152845,,93,1
1037,1435161422812508169,,158,6
1038,1448365964857282564,,23,628
1039,1447844713080315910,,60,6
1040,1447170547767398402,,1,1
1041,1446477757207117830,,6,1
1042,1444196520643870727,,33,628
1043,1448482435885420550,,1,1129
1044,1445126520272527361,,2,43
1045,1448354254742298630,,3,4
1046,1448241882383978500,,64,4
1047,1446977963342323714,,20,1
1048,1447940129180499969,,127,4
1049,1447195038597869577,,1,6
1050,1448102346379124754,,207,6
1051,1441114207374626819,,7,1
1052,1448288959004545024,,91,4
1053,1448435633018458113,,2,4
1054,1448431468632592384,,25,1129
1055,1448331200846868496,,32,628
1056,1448482496258220042,,1,1
1057,1443546879053107203,,2,82
1058,1448482495729635330,,1,44
1059,1448434935291842561,,583,6
1060,1448426601343975425,,23,4
1061,1448355354119712776,,19,628
1062,1448195177361854466,,207,6
1063,1448077848527327236,,27,1
1064,1448035501810794498,,52,628
1065,1448204605582495748,,21,628
1066,1447973197329149955,,106,4
1067,1448437072650461188,,78,4
1068,1447719592760020995,,5,102
1069,1448355381625954307,,2,146
1070,1448338550576095241,,55,4
1071,1448139118710427657,,82,4
1072,1448012978218049536,,80,102
1073,1448464830751338501,,1,45
1074,1447858356375281666,,128,1
1075,1448482303252992001,,4,628
1076,1448266015683514370,,19,4
1077,1447356784465756167,,1,46
1078,1448457016444342278,,13,47
1079,1447870633329627142,,6,628
1080,1448345727638200321,,147,4
1081,1448482318461591552,,1,102
1082,1448379102721839104,,59,628
1083,1447995356931936261,,391,4
1084,1448323460229382146,,884,4
1085,1446969345226256389,,2,4
1086,1446704728805543939,,93,1
1087,1448255770848645126,,134,4
1088,1445259720659546116,,74,146
1089,1447539221590421505,,39,628
1090,1443176227557216256,,62,1
1091,1448397160911757313,,22,6
1092,1447521069661888516,,33,102
1093,1448030596685434882,,299,4
1094,1447722630933622793,,5,102
1095,1448297118775627779,,184,4
1096,1448477322353385473,,1,1
1097,1448201154190450688,,47,4
1098,1447791830691721220,,105,628
1099,1448361621160710145,,42,6
1100,1448353707813482497,,143,4
1101,1448444365647478787,,24,4
1102,1448435979748970498,,7,4
1103,1448408205386731522,,90,6
1104,1448213194040774665,,29,4
1105,1447560947757772800,,64,4
1106,1448302593957146635,,77,4
1107,1448461106343784449,,6,4
1108,1448350835847610379,,65,4
1109,1445721114567643136,,4,6
1110,1448246221685116931,,33,4
1111,1447917471852220416,,123,461
1112,1448070248209559559,,94,4
1113,1448184945848033281,,334,6
1114,1438514446528253953,,18,1
1115,1447696698885619716,,24,102
1116,1448318086721986571,,131,4
1117,1448459876439449600,,2,4
1118,1447624829310578693,,18,146
1119,1448414293616070656,,11,1
1120,1445908012481212422,,61,6
1121,1448245125910499329,,90,628
1122,1448242886882041860,,13,1129
1123,1448278658615889920,,363,628
1124,1447330213591986182,,87,6
1125,1448204920151162880,,33,4
1126,1448301745814192139,,439,6
1127,1448481986918723584,,2,48
1128,1448346225699340290,,26,1
1129,1448313246075682816,,68,102
1130,1448459905342455809,,2,4
1131,1448294807453925380,,420,6
1132,1448272420972945414,,70,4
1133,1447860575732654080,,49,4
1134,1448100991656661005,,342,4
1135,1448081052682137611,,7,4
1136,1446731311364726786,,28,1
1137,1447624599580012548,,33,4
1138,1447887864348487682,,60,4
1139,1447926044825165834,,8,4
1140,1448149614167740416,,16,102
1141,1448377610422083585,,91,4
1142,1448307942663544833,,48,461
1143,1444283595766607874,,42,6
1144,1442778771883388928,,21,1
1145,1447874704765685765,,4,4
1146,1448441860062593027,,114,6
1147,1448338264742584324,,12,4
1148,1448083116036435968,,8,4
1149,1448164044859396098,,122,1
1150,1448157152930000897,,8,4
1151,1447562953465602060,,13,146
1152,1448122669023571970,,90,102
1153,1448419222330109959,,40,4
1154,1447998042112671745,,39,4
1155,1448403503030751236,,10,4
1156,1448124966231236608,,132,6
1157,1439580648277258244,,10,1129
1158,1447941305506705427,,7,4
1159,1448408988547231744,,66,4
1160,1447969456634929153,,13,4
1161,1447907536271675395,,18,1
1162,1448470951390322692,,1,1129
1163,1443168962565529609,,1,49
1164,1448060728527650816,,167,4
1165,1448079685317849090,,20,102
1166,1448361091164110853,,88,4
1167,1447667193659940868,,2,102
1168,1447841318546325504,,5,628
1169,1448117712882917376,,33,102
1170,1448225352703111168,,263,6
1171,1448394696980631563,,7,1
1172,1447862641049751557,,5,6
1173,1448107887641911314,,435,4
1174,1447857356902047745,,99,102
1175,1448336430334423045,,34,4
1176,1448344564742361092,,71,628
1177,1447988028211961857,,26,628
1178,1448396674095853568,,12,1
1179,1447263765121097730,,31,4
1180,1446662884352745476,,2,4
1181,1447608129559072768,,97,6
1182,1448313395950796804,,5,4
1183,1448359864187510785,,2,50
1184,1448431028264046592,,269,6
1185,1447944370406051846,,108,628
1186,1447643900223492099,,66,4
1187,1448409852305416206,,114,6
1188,1440725845698514951,,17,4
1189,1448203914902343688,,34,4
1190,1448332773123661829,,57,1
1191,1448290511362605061,,33,102
1192,1441883226461585409,,35,146
1193,1448209403577044994,,61,628
1194,1447970943096082433,,76,4
1195,1448286268694011905,,6,1
1196,1447502833591463943,,1091,6
1197,1447630001558331395,,21,146
1198,1448455163702755328,,4,1
1199,1448408206053576705,,27,4
1200,1448353118379405314,,54,4
1201,1448362912205004803,,36,4
1202,1448080567174565892,,5,102
1203,1448089533380182018,,8,4
1204,1448403336454152192,,11,4
1205,1448442530941517829,,4,4
1206,1448439097324802048,,17,1
1207,1448456810063560704,,4,146
1208,1447909922264522754,,99,4
1209,1448272554439892995,,11,4
1210,1448020029170196483,,122,4
1211,1448379638401560578,,232,628
1212,1448481084333871108,,1,51
1213,1448443980665049091,,5,1
1214,1448413395699392513,,38,1129
1215,1448476432817078272,,3,52
1216,1448306417698488326,,134,6
1217,1447913352072663044,,27,4
1218,1447281485409628166,,28,4
1219,1446066206058950660,,3,53
1220,1447671590796226561,,2,4
1221,1448330692518047744,,37,1129
1222,1447455419094294529,,3,54
1223,1448092639102910466,,188,4
1224,1448402845657620488,,19,4
1225,1448245882944507911,,72,4
1226,1447168985384976388,,15,628
1227,1448295589184167936,,50,4
1228,1448348224654303232,,28,4
1229,1448481022245363724,,1,6
1230,1448046278299066377,,56,4
1231,1448246878626271238,,144,4
1232,1447515077272166400,,2,1
1233,1447890040282091523,,19,4
1234,1448257217166118916,,2,4
1235,1448303930031710208,,102,4
1236,1448205043056869381,,137,4
1237,1448275610053271560,,104,146
1238,1448374826347941888,,59,4
1239,1448465832087011340,,7,4
1240,1448301829779902470,,199,6
1241,1448161109815422976,,90,628
1242,1448338996459761664,,79,628
1243,1448264251160866827,,47,4
1244,1448128669914861568,,76,4
1245,1448227182371905537,,20,1
1246,1448465404775518209,,1,102
1247,1447703386850086912,,54,4
1248,1447789186560364551,,48,4
1249,1441620714927312896,,22,146
1250,1448059414515097606,,134,4
1251,1447473667760328707,,98,4
1252,1448080864332632069,,35,102
1253,1448277480238813185,,181,1
1254,1448352410477400069,,229,4
1255,1448312490073468935,,245,4
1256,1448408204094763008,,9,4
1257,1448187196167663616,,1,1
1258,1448389536032174080,,82,4
1259,1448308785303343108,,19,4
1260,1447265422378635264,,14,4
1261,1448340578933039110,,209,4
1262,1448458447918276613,,36,1
1263,1448266201466089473,,124,4
1264,1448387078476156928,,81,4
1265,1448402283100770309,,7,4
1266,1445325374594945026,,15,1
1267,1448094891305697282,,6,4
1268,1448015663189176325,,88,4
1269,1448226116066594820,,174,4
1270,1448337868666048513,,111,4
1271,1448441330267406338,,1,55
1272,1447899256120127491,,18,4
1273,1448179126578282497,,11,1
1274,1448449479783428099,,3,4
1275,1441392845986795525,,6,1
1276,1446054207430135812,,73,4
1277,1448479350634975246,,4,628
1278,1448157717231648775,,342,6
1279,1448027644075945992,,19,102
1280,1447773781007556614,,1,970
1281,1447650824327364611,,26,4
1282,1447932165967204363,,100,6
1283,1448173349155196935,,33,628
1284,1447650318511230982,,11,4
1285,1447722175780302852,,5,4
1286,1447118221505482756,,3,1
1287,1447395294421954570,,3,628
1288,1448383980873654273,,45,4
1289,1447667941592506372,,4,146
1290,1447919192813064195,,6,1
1291,1448328996417064961,,69,4
1292,1448424346926534669,,152,628
1293,1448480368059994115,,1,56
1294,1440131256621142016,,34,146
1295,1447261445796900872,,19,4
1296,1448216740320718850,,25,628
1297,1448476655908016128,,3,1
1298,1448474612161908737,,7,1
1299,1447204934668013569,,12,628
1300,1447254526877184008,,73,4
1301,1448049859399933953,,19,4
1302,1444906241306726400,,4,628
1303,1448223965613277185,,312,4
1304,1448321484548677644,,113,4
1305,1447230067025666053,,32,4
1306,1448316128380469251,,161,4
1307,1448324292496736258,,259,6
1308,1448362908107386884,,31,4
1309,1448098914226163713,,120,628
1310,1448100654249959424,,1123,6
1311,1447610630555439107,,10,4
1312,1444414120816623618,,9,628
1313,1447640250440880131,,21,102
1314,1447841103458312194,,7,4
1315,1448436670257324034,,7,4
1316,1447725989748883459,,12,628
1317,1446527732863705108,,39,628
1318,1448455734526631936,,4,57
1319,1448397300775235584,,82,4
1320,1448154837590237186,,108,4
1321,1442766071744712706,,29,1
1322,1448308528603713543,,178,4
1323,1448328157837336577,,1,58
1324,1447736239981989896,,1,579
1325,1447963510466482177,,54,102
1326,1448393657116098560,,44,4
1327,1448302563401641990,,151,4
1328,1448279952969830407,,32,4
1329,1447882243666448384,,56,4
1330,1448083087280287749,,4,102
1331,1447675326696509440,,12,628
1332,1448352086291361803,,3,59
1333,1448433498751184899,,44,4
1334,1448474048925560832,,2,1129
1335,1448419879258779649,,6,461
1336,1447975400605470724,,1,60
1337,1448132099664347136,,30,1
1338,1447696809569177602,,23,628
1339,1448419152260182026,,35,4
1340,1446030196591710214,,2,461
1341,1448416000387342336,,3,628
1342,1447709850863996928,,2,61
1343,1443561163623735296,,1,579
1344,1448157571429191682,,168,4
1345,1447623725344567305,,9,628
1346,1447950978075045888,,92,628
1347,1447836738240475141,,22,6
1348,1448083497273470977,,11,102
1349,1448169310728249345,,22,62
1350,1438824791725719554,,3,63
1351,1448287280637136900,,9,4
1352,1448336689450176513,,89,4
1353,1440494396022005781,,34,146
1354,1448171815784771584,,24,4
1355,1446309134807224325,,70,102
1356,1448398591727390721,,14,6
1357,1448447366126837760,,36,4
1358,1448373102803660807,,50,4
1359,1448479940408745987,,1,1
1360,1448386235932807184,,33,4
1361,1448117212246515715,,15,628
1362,1448260819930816514,,1,1
1363,1447930910800846864,,17,4
1364,1447792483048566785,,17,102
1365,1448275097257644034,,71,4
1366,1448285280478371844,,1,1
1367,1448239726318739460,,188,102
1368,1441220751382618114,,30,146
1369,1447742889086238722,,7,4
1370,1448467528322256900,,2,1
1371,1448423453418209283,,46,4
1372,1446822762568355840,,46,1
1373,1448298152738574345,,6,4
1374,1446509773806084101,,5,102
1375,1448355627248586752,,5,4
1376,1448371259268640774,,50,102
1377,1448219031731900422,,18,64
1378,1448362906941202436,,57,4
1379,1447705489723232262,,2,102
1380,1448451470135738368,,8,1
1381,1447877899319660545,,15,4
1382,1448242328313860101,,14,1
1383,1440731012225400841,,36,146
1384,1447869769181450244,,76,4
1385,1448337077746249737,,203,6
1386,1448423350578159618,,32,4
1387,1448053917884035076,,55,4
1388,1447900001284153351,,13,1
1389,1448267866848047115,,9,4
1390,1448469132756889604,,1,65
1391,1447636859379544066,,8,146
1392,1445147597065306116,,4,628
1393,1448378622734069762,,118,102
1394,1448450506867691521,,4,66
1395,1448196813014532096,,11,1
1396,1447882573460480000,,2,4
1397,1448237721634414593,,37,4
1398,1445346154095517705,,2,67
1399,1447898120986136581,,29,1
1400,1448389830451343378,,13,628
1401,1447826795215032320,,7,628
1402,1448457581744242691,,1,628
1403,1448296961791176708,,26,4
1404,1448433886296514560,,15,4
1405,1446552280333836288,,103,4
1406,1448425004241149953,,13,4
1407,1445500298768764934,,9,4
1408,1448432333841915906,,43,628
1409,1446562784691560448,,9,1
1410,1448101674497810438,,1,1561
1411,1448476311136047111,,2,1
1412,1448378381247160328,,15,4
1413,1448435059376152580,,13,4
1414,1448324407638646784,,1,1129
1415,1448290156105060353,,122,628
1416,1447508816006836231,,14,102
1417,1448224006956621829,,56,628
1418,1448329637352857602,,331,1
1419,1448415887774699521,,8,1129
1420,1447116517007523841,,5,628
1421,1447918128474828803,,40,4
1422,1448026441120206852,,140,4
1423,1447403129960648706,,2,1
1424,1448022291430924294,,98,102
1425,1448081733849686018,,217,6
1426,1443978405196750852,,7,146
1427,1448269715818881029,,5,1
1428,1448362905322369032,,13,1129
1429,1394432634319683585,,1,68
1430,1448471637121138689,,3,1
1431,1448064285595287554,,1,1
1432,1435062166806269952,,1,69
1433,1445352369953419266,,29,102
1434,1448319502760939527,,23,4
1435,1444236294385659910,,5,1129
1436,1433437044290764801,,1,69
1437,1448381334750121987,,28,628
1438,1448477223300784134,,1,1
1439,1447827301547261953,,7,4
1440,1448474446243586048,,1,1
1441,1448401705444466694,,10,102
1442,1446193831754403844,,3,1
1443,1446114903094226958,,2,628
1444,1446138447979110404,,5,70
1445,1444315226208407556,,1,4
1446,1447447884702617600,,4,4
1447,1448273386011045888,,2,6
1448,1446440696286793782,,4,146
1449,1436761197131542538,,1,71
1450,1447957411742957579,,35,4
1451,1448270923061075975,,119,4
1452,1448289500061331459,,51,1
1453,1448479108678160390,,1,72
1454,1446848222622797827,,1,4
1455,1447948216515837952,,63,4
1456,1447629003708420098,,3,102
1457,1448380591221657600,,22,1129
