ID,Label,Size
13489,1447662786075676676,1
13490,1447998442735902720,1
13491,1447840626498838528,1
13492,1448284348579389447,1
13493,1448049995521875976,1
13494,1439782289483862019,1
13495,1446019256357847041,3
13496,1447965114913726468,1
13497,1448284293734670339,1
13498,1448068663886684161,1
13499,1446130319829045254,3
13500,1448284150050480129,1
13501,1448057265315991552,1
13502,1447990124898304003,2
13503,1448281915610607618,1
13504,1448284239825227785,1
13505,1447583231742656522,2
13506,1448284138566393859,1
13507,1442779419106594816,2
13508,1448279854747693059,1
13509,1445928128954601477,2
13510,1445932702692118532,2
13511,1447963321148350466,2
13512,1448279935957848075,1
13513,1448227006840254470,1
13514,1448284005183279107,1
13515,1443183596500553733,1
13516,1447972550114480133,1
13517,1447882565361283073,1
13518,1448223709139980294,6
13519,1448095092372381700,2
13520,1448275518080622599,2
13521,1448040528931704835,1
13522,1447964486397218821,1
13523,1442936941427585024,1
13524,1447664869155745792,1
13525,1447629545578901505,1
13526,1354652139885223943,1
13527,1445239347133911041,1
13528,1447975098502287360,1
13529,1448237599122984960,2
13530,1447965411300061188,1
13531,1447997740693311498,1
13532,1444672499875303424,2
13533,1448193179480510468,1
13534,1446808295201808387,1
13535,1448135365403967488,1
13536,1448205844789792768,1
13537,1448147757089366023,1
13538,1448040279198552072,1
13539,1447906915380387841,3
13540,1447626591887101963,1
13541,1448246084929736706,15
13542,1448088117613842436,1
13543,1448247161909653504,3
13544,1448090545398681601,1
13545,1448063087022587906,2
13546,1448283568266903557,1
13547,1448283644959735812,1
13548,1447948148077367298,1
13549,1437950313504325635,1
13550,1443663116835885056,1
13551,1448279424445685764,5
13552,1448282895034900485,1
13553,1447966248583811075,1
13554,1445690667586383873,4
13555,1448036283318636547,1
13556,1448256334667919367,1
13557,1448229107368669195,1
13558,1447878100751208448,1
13559,1448229875182080000,4
13560,1447942750867963905,1
13561,1448282234675286017,1
13562,1448282390787497993,1
13563,1446106641451995141,2
13564,1448031277710397441,6
13565,1448282728198287362,1
13566,1448282786775769091,1
13567,1448045644346806277,4
13568,1446660532925239303,2
13569,1448252862404890633,185
13570,1448248466501558273,3
13571,1448281537657507846,1
13572,1447887482561912832,14
13573,1448186249517445120,2
13574,1448275907907567616,2
13575,1448216779898200066,2
13576,1441431053424492546,2
13577,1447851602979827716,3
13578,1447965931934789643,1
13579,1444463459559612416,2
13580,1448273146910367755,1
13581,1448273850735554572,2
13582,1448154291663933440,1
13583,1448133848017948685,1
13584,1444511160489758727,1
13585,1448276705177526279,2
13586,1448193503670976514,1
13587,1440158000757428231,1
13588,1448279894014578688,2
13589,1447823763999952896,9
13590,1447942585083961349,1
13591,1448282881386704898,1
13592,1448268250127667212,2
13593,1447547216802074631,1
13594,1448009050684276749,2
13595,1448222107624738816,52
13596,1446874903618244613,1
13597,1448236948615618565,8
13598,1447180059601682434,1
13599,1447947454587064324,1
13600,1447999770547556354,2
13601,1446031760580485121,1
13602,1448265894434537484,1
13603,1440030218324901888,1
13604,1448282495930322949,1
13605,1443018371877031939,1
13606,1448253397279420421,1
13607,1448258101614841863,3
13608,1447990313562353675,2
13609,1445081430812499980,2
13610,1447650471498366977,1
13611,1438681935287500801,1
13612,1448235606878916617,4
13613,1447625399115071488,1
13614,1448282577744191489,1
13615,1448282562611318785,1
13616,1448223583621328896,1
13617,1444334497227583489,1
13618,1448221883355340804,1
13619,1447991796617781248,1
13620,1448282330196418570,1
13621,1444779108286803975,1
13622,1448282285908893698,1
13623,1444975686318321664,1
13624,1431524030150971399,4
13625,1448118554327461891,1
13626,1448200741483683841,3
13627,1447950423793541124,2
13628,1448259138803298308,2
13629,1448278674344656901,1
13630,1448278475522064387,1
13631,1448199559637725184,1
13632,1447953593328361476,1
13633,1448282463822745608,1
13634,1448254550947688456,4
13635,1448276758080339977,1
13636,1447938536666193926,2
13637,1448282003095293958,1
13638,1447630870433521667,3
13639,1447237195002257413,1
13640,1448281628229308417,1
13641,1448281585976029191,1
13642,1448199192980037636,4
13643,1448258054051536896,1
13644,1447626854110728196,2
13645,1448125771743072256,2
13646,1445161512168038403,1
13647,1448219925122895874,4
13648,1448240061309390850,1
13649,1448282125086511104,1
13650,1448282152131387400,1
13651,1448138642761781254,1
13652,1447579293349941248,5
13653,1448204626092646404,1
13654,1447993420128178184,1
13655,1446625356404899853,1
13656,1447759093578469376,2
13657,1448097861908852738,1
13658,1448253862104686592,2
13659,1447992460265799685,5
13660,1448277827481133058,2
13661,1447692792537378816,1
13662,1448112209620439041,1
13663,1447967208802603008,1
13664,1448260329599913986,1
13665,1447633725508841475,1
13666,1447949565085114371,3
13667,1445360718870560768,1
13668,1447939833905692682,4
13669,1444950164330983426,2
13670,1433726640085929987,1
13671,1447930392279982085,1
13672,1448270153095995394,1
13673,1448281679689179138,1
13674,1445644108790259714,3
13675,1448277828139687946,1
13676,1445378966949449729,1
13677,1447984626044002306,1
13678,1447639053101322240,1
13679,1448221160194387975,3
13680,1447941004888133636,12
13681,1443561382151000066,1
13682,1446280833673924608,1
13683,1448121274300084231,1
13684,1446921952556457991,2
13685,1448281401678204940,1
13686,1445420757517946881,1
13687,1446368119182692352,1
13688,1444887583281012737,1
13689,1447909928170139650,27
13690,1447952854145187848,1
13691,1448255702309371907,1
13692,1447967574059331593,1
13693,1447972064258822156,2
13694,1448265667698900996,2
13695,1448279704230711299,1
13696,1448280731206107142,4
13697,1440330048821555206,1
13698,1447519469090258945,1
13699,1447208393626750988,2
13700,1446256979266134024,1
13701,1447783061744062464,1
13702,1448278901831131141,1
13703,1447527877382082566,9
13704,1448201995404267524,1
13705,1448045855144042503,1
13706,1443261515402993667,1
13707,1447011896834539521,2
13708,1446170155852210183,1
13709,1444011360594104365,1
13710,1447967926267559936,1
13711,1429229177178402816,1
13712,1448280908063145993,1
13713,1448279900968955914,1
13714,1446068766119317517,2
13715,1448112047116455942,3
13716,1446277929697259524,1
13717,1448278430173200390,1
13718,1445702545024827395,1
13719,1447980250822963200,1
13720,1445996729904533510,2
13721,1447968272368943108,1
13722,1446176089429135366,1
13723,1444189235679055872,1
13724,1444228148183326721,1
13725,1444309077891457029,1
13726,1444412101062180867,1
13727,1448280553980051462,1
13728,1447996049910607877,1
13729,1444649546253012992,1
13730,1444815450068684801,1
13731,1448280049946439681,1
13732,1448149930741096449,2
13733,1448280262073270279,1
13734,1448269441784029185,1
13735,1448251988530155524,1
13736,1448272810627895303,6
13737,1447896801760141312,3
13738,1447522315542040582,2
13739,1448263837694652425,3
13740,1448229120761077761,1
13741,1445386416205225987,1
13742,1448276177815232512,1
13743,1445586409914437640,1
13744,1448260546017497090,1
13745,1447925021297479695,3
13746,1445436292326637570,1
13747,1448274592842326018,1
13748,1447417274223054849,4
13749,1445597559590834187,1
13750,1448139686346510347,1
13751,1448280220893650946,1
13752,1445645511952764935,1
13753,1448193725084184578,1
13754,1445958922028785665,3
13755,1445690807952941058,1
13756,1442188052420509705,2
13757,1432625952283004934,1
13758,1445716736792092684,1
13759,1447968313833779200,1
13760,1448124232479776776,1
13761,1447993107992043522,1
13762,1448278652983160837,1
13763,1447772631818670083,1
13764,1448280203403296776,1
13765,1446635879057944585,1
13766,1445786740699000833,1
13767,1440600189044027405,1
13768,1445801683930345475,1
13769,1448054146146439178,1
13770,1445815731447230464,1
13771,1447370517955026947,1
13772,1445929795485765632,1
13773,1448104662582939648,1
13774,1447726636175020033,2
13775,1448276556900671489,1
13776,1441771775096803329,1
13777,1442065591003533313,1
13778,1448278784545746944,1
13779,1448168787581317122,1
13780,1448241437221351424,1
13781,1447741474804678656,10
13782,1448021528852025348,1
13783,1448258250621784067,1
13784,1445970139543851012,1
13785,1448272316874506244,1
13786,1429596575408398344,1
13787,1448209607680315393,4
13788,1445996902114230280,1
13789,1448254690840485896,2
13790,1447775109842825218,1
13791,1446062863315963908,1
13792,1447646654304329746,1
13793,1448279840419827716,1
13794,1446088364684242950,1
13795,1447474092559552517,4
13796,1445046816135790596,2
13797,1447907222462230530,1
13798,1446103784581591041,1
13799,1448278366977675271,1
13800,1446816786888880132,2
13801,1446146049349808133,1
13802,1446260204165730310,1
13803,1448279284280332291,1
13804,1446306587245568000,1
13805,1448279498118496270,1
13806,1446346100982513671,1
13807,1446378003810828290,1
13808,1446417490741850118,1
13809,1447517301805178880,1
13810,1448279547430928392,1
13811,1448270457313140737,1
13812,1447959104215867393,7
13813,1444840184500129797,1
13814,1446653022390661120,1
13815,1446451117919924232,1
13816,1448072852851277832,1
13817,1448278230780166145,1
13818,1446611199794106373,1
13819,1448145230654476292,1
13820,1446640747139067906,1
13821,1446674675178737668,1
13822,1448212047020412928,1
13823,1446707684368019458,1
13824,1448205554560552965,1
13825,1448230992158674950,1
13826,1446723375984873478,1
13827,1446951313007390725,1
13828,1448042437595762689,1
13829,1446793729440837635,1
13830,1446853907049762818,1
13831,1446856706965655557,1
13832,1448238935717543939,1
13833,1448233357792403456,5
13834,1446990551295791104,1
13835,1447702137484431367,1
13836,1447084437343072257,1
13837,1448057010814164993,1
13838,1447651771594289158,1
13839,1447113218875281413,1
13840,1447169492186894336,1
13841,1448279015127756803,1
13842,1448272011592015878,2
13843,1447252512004718592,1
13844,1448014265911324683,1
13845,1447949692055142400,1
13846,1448275791561723914,2
13847,1448278933300940803,1
13848,1447366773003591680,1
13849,1447502820031143939,1
13850,1448277536346095616,1
13851,1448269627939753986,1
13852,1448276035791949835,1
13853,1447179214973767682,2
13854,1447863063894450176,7
13855,1447312470851325962,1
13856,1447701845514731529,3
13857,1448278319611449345,1
13858,1448277826499715084,1
13859,1447750687492755456,6
13860,1446377298228359172,6
13861,1447808951777517572,7
13862,1447900496161816589,1
13863,1448151546261172232,3
13864,1448242109383806979,2
13865,1448049248608604162,1
13866,1446274143498944517,1
13867,1447246629472378880,2
13868,1447957496753270791,1
13869,1447957677787725825,1
13870,1448155527746400256,1
13871,1447957774768517122,1
13872,1448264370144825344,1
13873,1447957969514205188,1
13874,1447594617390698496,4
13875,1447959406486896641,1
13876,1447959956448321543,1
13877,1448113689530273794,1
13878,1447928192736583682,4
13879,1447960563984838669,1
13880,1447926408609677330,1
13881,1447960730100289548,1
13882,1447961299296600067,1
13883,1447095322090541061,1
13884,1447961410571538435,1
13885,1447961761475354631,1
13886,1447961834968035328,1
13887,1447962201097134081,1
13888,1447829389916389376,1
13889,1447966058619576325,1
13890,1448277349808676872,3
13891,1448120074338910211,2
13892,1447927796039356437,1
13893,1447015788448153602,1
13894,1447952920310386699,1
13895,1448000007240568832,1
13896,1447954355349491719,1
13897,1447032007968509959,1
13898,1442499201330466816,1
13899,1448000129303252998,1
13900,1447148295223005186,1
13901,1447016271501946886,1
13902,1448127376227848196,1
13903,1446972264482631688,1
13904,1448000767193980932,1
13905,1448268560405602309,8
13906,1448115635494473729,1
13907,1448030788788924420,1
13908,1442530270884745220,2
13909,1448277890437500934,1
13910,1448108141841891329,1
13911,1448007257418084352,1
13912,1443306649939169281,1
13913,1447562246805082118,3
13914,1447529202509619202,2
13915,1448276865307791367,1
13916,1434969935176945668,2
13917,1448275246818074632,1
13918,1448100960992071682,1
13919,1448265482847522822,1
13920,1446533389314527232,1
13921,1448272460026155015,1
13922,1447887130764709890,4
13923,1447659045415002118,3
13924,1447907597256855561,4
13925,1448277784783097863,1
13926,1447560945094512643,1
13927,1442116368413835264,1
13928,1448236746194358273,1
13929,1448210695686868993,2
13930,1447955869178626052,3
13931,1400502306802708487,1
13932,1444649441735106568,1
13933,1445895486695743490,1
13934,1448145989924229123,1
13935,1446852316271763462,1
13936,1445796609472794625,1
13937,1448271361290428431,1
13938,1447880456054005766,5
13939,1448142611525488657,84
13940,1448262786958741504,1
13941,1447958332183126021,4
13942,1447770596608184323,1
13943,1448098578048618500,2
13944,1443452344973234176,1
13945,1448214580942016512,3
13946,1448266501644070917,1
13947,1444236867885490176,1
13948,1448220981336629253,4
13949,1448276684336140293,1
13950,1447829806087692291,1
13951,1447283616476811272,1
13952,1448240766468329472,2
13953,1447589923607953410,1
13954,1445082289554264084,4
13955,1448276584058667009,1
13956,1448270282171588616,1
13957,1448274322875994115,1
13958,1447913029237084184,1
13959,1441307986232631305,1
13960,1448045199314280457,1
13961,1443595708490203150,1
13962,1448082506989899778,1
13963,1447919924727500804,1
13964,1448072421576101890,3
13965,1448184946783252482,1
13966,1446546816825053187,1
13967,1443145843129962496,1
13968,1447877969670656003,3
13969,1435653407906336769,1
13970,1448275400447176704,1
13971,1448260013399715843,2
13972,1446927827803254784,2
13973,1448246282645123073,1
13974,1445995637405884418,1
13975,1446852965671714823,1
13976,1448273806682955777,1
13977,1447470720481701892,1
13978,1448244808443629570,1
13979,1448263987230019585,2
13980,1448274551465467908,1
13981,1445830432654770182,1
13982,1447244482513145867,1
13983,1447744440550952961,1
13984,1447645107495202819,2
13985,1448269046961647618,1
13986,1447109674130501633,1
13987,1447910122320277509,1
13988,1445856538061467653,2
13989,1447522434899484676,82
13990,1448132649495580672,1
13991,1445538494131015683,1
13992,1448275109697912833,1
13993,1448276023649394691,1
13994,1447558542794403841,1
13995,1448266551501762562,1
13996,1448062112769662978,1
13997,1442264115897110529,1
13998,1447566115044012033,4
13999,1443956195086188601,1
14000,1440645839106371594,1
14001,1447828226206691328,1
14002,1447951911970344961,1
14003,1448272188486795266,4
14004,1430313755179692037,1
14005,1448275640692641804,1
14006,1448244027732627458,4
14007,1448241393277698048,1
14008,1448267704339603457,1
14009,1444588412892295168,1
14010,1448257270534582274,5
14011,1448273780934000648,1
14012,1447991166608281603,2
14013,1448243311374856197,2
14014,1447030592739045376,3
14015,1447637621992267776,2
14016,1448243760559706117,15
14017,1447975645514911744,1
14018,1447977944324915202,2
14019,1448275032233422848,1
14020,1447524182116478978,2
14021,1448271277714722822,1
14022,1447576619388788744,1
14023,1448274900746133516,2
14024,1448274905414438921,1
14025,1448274926356639749,1
14026,1448274965963313152,1
14027,1446399678870851585,1
14028,1448274978911162370,1
14029,1447919931555606528,1
14030,1448196842790035462,2
14031,1447552104713764864,1
14032,1446786614311718917,1
14033,1448060477435625474,1
14034,1448209368801972225,1
14035,1447458904934285319,8
14036,1447681606743994369,2
14037,1447138000144515078,1
14038,1446164618540322816,1
14039,1447501264871428100,1
14040,1446408205806936066,1
14041,1447972453595029512,1
14042,1445973533335638017,4
14043,1448272877174902784,2
14044,1448248650082234370,3
14045,1448145364683567104,1
14046,1447860964192305153,1
14047,1446494567046344708,1
14048,1448004558920298501,1
14049,1448274875869712385,1
14050,1447961268174958593,1
14051,1447547940080283648,3
14052,1448242628424781828,1
14053,1448272053963042823,1
14054,1448151060380454915,1
14055,1448272772069789700,1
14056,1448272312948576258,1
14057,1448272615722913792,1
14058,1447158165355655171,3
14059,1447565598221766665,4
14060,1446535944849575936,1
14061,1448272822124654597,2
14062,1447867293564866566,1
14063,1448101242266337282,1
14064,1448213657087721472,5
14065,1447547934917238788,2
14066,1448274562915913745,1
14067,1447950728581033992,1
14068,1448160448579137541,1
14069,1448270619423002624,1
14070,1447210331378380800,3
14071,1448274540337848321,1
14072,1448267402463088640,3
14073,1447965479147016196,2
14074,1448273463475687426,1
14075,1448259500050288644,2
14076,1447895769445502977,1
14077,1440777244658442243,1
14078,1448235597647073289,1
14079,1448251279231393799,1
14080,1446520771862540288,2
14081,1448272289435373568,1
14082,1448251401986093057,1
14083,1448270558815264771,1
14084,1448203711755526144,18
14085,1446135345976774658,1
14086,1448261217638780928,1
14087,1447964473940221954,1
14088,1447978230884012033,1
14089,1446552726167506949,1
14090,1447582913118162947,1
14091,1448202128124780547,3
14092,1448273916141604871,1
14093,1448193296560316418,3
14094,1446157217963577348,3
14095,1448243508574294023,1
14096,1445672294592909320,1
14097,1448000160190042121,1
14098,1448151191519514625,2
14099,1448272239149916161,1
14100,1443567297356972032,2
14101,1447321038782484485,1
14102,1448265638414331909,1
14103,1448200178566004736,1
14104,1447584185477177358,2
14105,1448273435818291200,1
14106,1448109746343526401,1
14107,1447618475409567746,1
14108,1447973409107980297,1
14109,1448250945482248200,1
14110,1447090836135682050,2
14111,1448096681803800576,1
14112,1448249377957548032,16
14113,1448024619009576963,2
14114,1448017543944359936,3
14115,1447667045340958720,1
14116,1443634882425536512,1
14117,1447910322992341006,35
14118,1447167100708024324,1
14119,1448266773179027462,1
14120,1448008964948566016,1
14121,1446257598466953217,1
14122,1447836108151271426,1
14123,1445984082886684674,1
14124,1446868381060141057,1
14125,1447952058229866505,1
14126,1448149695377805316,1
14127,1447368133765861379,1
14128,1448272314852798467,1
14129,1447909784775057410,1
14130,1448248510222987266,1
14131,1448272809101234176,1
14132,1447203199992143873,4
14133,1445418519823196164,1
14134,1448144612174925827,1
14135,1446900950711500800,1
14136,1447964055046602754,1
14137,1448272670357868555,1
14138,1447554111877091349,2
14139,1447511414294339585,1
14140,1448078025334136832,3
14141,1448271943816269827,1
14142,1447285306647097363,1
14143,1448150447248887809,1
14144,1448258436295168003,1
14145,1447643668920287235,1
14146,1448195474800922627,2
14147,1447921089456353284,3
14148,1448272393420644353,1
14149,1448272473124966403,1
14150,1448272684530372612,1
14151,1447911108371750921,2
14152,1448272020311969793,1
14153,1448271571894693888,1
14154,1439346600367767553,1
14155,1447992632270106624,1
14156,1447991393692131333,1
14157,1447964492667633667,1
14158,1447585267141992454,3
14159,1440558221446430720,1
14160,1444785654622208004,1
14161,1447902361104519174,8
14162,1448268750541803521,1
14163,1448271924535205889,1
14164,1446152798077440005,2
14165,1448081859565473797,1
14166,1448265036997271559,2
14167,1447856753224396801,1
14168,1448113664238698502,1
14169,1447520237054660608,1
14170,1446562324123377665,2
14171,1447594542891511816,1
14172,1448244632316522502,1
14173,1448259640194572291,5
14174,1446978609810378753,1
14175,1447140679092740096,1
14176,1448093334413709313,1
14177,1448012030074507268,1
14178,1447940129188950025,1
14179,1448115885890285574,1
14180,1447940975213559808,1
14181,1447566099546058752,1
14182,1448248352710160393,1
14183,1448049761160888323,1
14184,1447602338248724484,1
14185,1448122664615301124,1
14186,1447923019582738451,1
14187,1448213218468319237,1
14188,1448184187576520712,4
14189,1448270993563299843,1
14190,1448267687721721865,1
14191,1447461236753543169,4
14192,1448077180643205128,1
14193,1446428571342417921,1
14194,1448266916766752770,1
14195,1447277529828675594,1
14196,1446531640541523975,2
14197,1448165025647005696,1
14198,1445316774703030272,1
14199,1448271258160926726,1
14200,1448270636011433984,1
14201,1446305001186291712,1
14202,1448230488141934598,1
14203,1448257538613563403,1
14204,1446096926437478400,3
14205,1448049949720068098,1
14206,1448182054101798918,1
14207,1448081472951312391,1
14208,1447081571836563456,1
14209,1447522311293132801,1
14210,1447952562750062596,1
14211,1448094764210040844,1
14212,1448268445603274752,1
14213,1447934157791846412,1
14214,1447478148145221632,1
14215,1448270941738323974,1
14216,1448260143813169157,1
14217,1447949141179469826,1
14218,1447904972927082496,1
14219,1447925631153496073,1
14220,1448248771410857985,2
14221,1447920294631391233,1
14222,1447928604365623314,1
14223,1448246008530407424,1
14224,1447859976005902336,2
14225,1448270658648035337,1
14226,1448269569282375682,1
14227,1448221320471252992,1
14228,1448104316678459395,1
14229,1448203211115048964,2
14230,1448270514045161475,1
14231,1443850008860643329,1
14232,1448089064691978245,1
14233,1448257258387697671,1
14234,1448250036224020488,1
14235,1447551819119431680,1
14236,1447074245125758978,1
14237,1447839289547522050,2
14238,1448131596188405761,1
14239,1331870445101076481,1
14240,1448063845549871116,1
14241,1448270673969876994,1
14242,1447994577177116678,4
14243,1448268351323656200,1
14244,1448199147841069060,1
14245,1447434721630187521,1
14246,1448247960828002310,1
14247,1440766090552823815,1
14248,1447603205324435459,1
14249,1448005082625228800,1
14250,1448180568093442048,1
14251,1448080293802528769,1
14252,1430147336752320559,1
14253,1448268476192329732,1
14254,1446556073385660417,1
14255,1447937344649244686,1
14256,1447876392754892801,4
14257,1448270393484005380,1
14258,1445206691486834694,1
14259,1435528216488316928,2
14260,1448268011815714822,1
14261,1448269837038460930,1
14262,1448267367281201158,1
14263,1448263769440735236,1
14264,1447922653767946241,1
14265,1448268775552344066,1
14266,1448176207162269698,1
14267,1447251096897040384,2
14268,1448141713722146820,1
14269,1448132599059079169,1
14270,1448270084221272079,1
14271,1447834425883045889,1
14272,1447259433055100929,1
14273,1442789650272178182,1
14274,1448005491938967559,1
14275,1447922374406459403,1
14276,1447991240541212679,1
14277,1448269766926299145,1
14278,1448139408381730816,1
14279,1448269915794722819,1
14280,1448262161130688520,1
14281,1448179919511425033,1
14282,1447997020988391424,1
14283,1448268832305520646,1
14284,1447945112269430789,1
14285,1448268378318282764,1
14286,1448263950655803395,2
14287,1447965308010962951,1
14288,1447932668100976653,3
14289,1443597483918168073,2
14290,1448133838450819073,1
14291,1448215848330559492,1
14292,1447347956298911747,2
14293,1448175422022119425,1
14294,1448136782948691971,1
14295,1448139929628778499,1
14296,1448005550810320896,1
14297,1447746048479404037,1
14298,1447975970623815687,3
14299,1448268800235814915,1
14300,1448235036747223045,1
14301,1448082212981600256,1
14302,1448186016750202880,1
14303,1448257207892541443,4
14304,1448131175856291840,1
14305,1448223464138022916,1
14306,1448267162368364548,1
14307,1448269527364505609,1
14308,1447875569639559169,1
14309,1448103957469925376,1
14310,1448268136831201285,1
14311,1447909837065662472,1
14312,1447249484224901128,1
14313,1448073419602501635,1
14314,1448253355307028483,1
14315,1445330984602382337,1
14316,1447946034534141954,1
14317,1447286422369669120,1
14318,1447951489159204864,1
14319,1439602599787913222,1
14320,1447290286577750017,1
14321,1448268396957683712,1
14322,1447190229740261378,2
14323,1447917195384795137,3
14324,1447985140567719936,1
14325,1447975668688384000,1
14326,1448132183495823367,1
14327,1448267903489429508,1
14328,1447259311810379781,1
14329,1448269020650561538,1
14330,1448262249798373377,4
14331,1448154571323236357,1
14332,1446984157737799682,1
14333,1448059989722083330,1
14334,1448125086595158020,1
14335,1448266764601675780,2
14336,1448268414938750979,2
14337,1448206658161811462,2
14338,1448118333430173696,1
14339,1448268532224040966,1
14340,1448246199622897668,1
14341,1448268504696766468,1
14342,1448258520843911173,1
14343,1448159542894759939,2
14344,1448242046519726080,1
14345,1448209263734583301,2
14346,1448007008670650370,1
14347,1447082031268212737,1
14348,1448246055737376778,1
14349,1445343947459551232,1
14350,1448190223729377281,4
14351,1447561420346773507,3
14352,1444992065818046472,1
14353,1448242153478557700,1
14354,1448113531669266435,1
14355,1447525785372270600,1
14356,1445354083997585411,1
14357,1448257764313141251,6
14358,1448162755660316674,1
14359,1446458360107241502,1
14360,1447337817617670147,1
14361,1448268453400522754,2
14362,1448155388558315522,1
14363,1447874261104857091,1
14364,1447994957361336322,1
14365,1447835585989779459,2
14366,1447168247862755333,3
14367,1447526119008309255,1
14368,1447403986991161347,1
14369,1446854372126830593,4
14370,1379663633920061443,3
14371,1448212911793577987,3
14372,1447952317018370052,1
14373,1448253990345523204,1
14374,1436725047515811840,2
14375,1448078214866350082,1
14376,1448148723297660934,2
14377,1448267998314172425,1
14378,1448263674758500369,1
14379,1447441559566225412,1
14380,1448258122003337218,3
14381,1448267936838287362,1
14382,1448265598991880206,1
14383,1438335145963053068,1
14384,1448267902830792718,1
14385,1448000197167091718,2
14386,1446350527898402816,1
14387,1447608161368686594,1
14388,1448267274217996288,2
14389,1447955785758220289,1
14390,1448267631656583170,1
14391,1448261889331322881,1
14392,1448264759493599233,1
14393,1445419083059580935,13
14394,1448071916292644864,1
14395,1448267464572342277,1
14396,1448261776106156032,1
14397,1448244054899134471,1
14398,1446795295140892672,1
14399,1446542575507099648,2
14400,1447955961801498625,1
14401,1448010644771459082,1
14402,1448267207599968267,1
14403,1448266332319875072,1
14404,1443829201157574656,1
14405,1448181467390128129,1
14406,1448254666295349250,3
14407,1448263266422116358,3
14408,1448261227831046145,1
14409,1448262098987986947,3
14410,1448266451152900102,3
14411,1447963972221628416,1
14412,1447151566960701441,1
14413,1448267056856457223,1
14414,1448249008816672770,1
14415,1447180671185739786,1
14416,1448266888623054855,1
14417,1448263391450173445,2
14418,1448046668662853640,1
14419,1441400358522269697,1
14420,1448266931924918280,1
14421,1448264740426240000,1
14422,1447942123903459341,1
14423,1446454212817195011,1
14424,1447241936620818434,2
14425,1448215468855205895,1
14426,1446596837935390721,2
14427,1447299216628461576,1
14428,1447786453916733446,5
14429,1448254331401162754,1
14430,1448222982099197955,3
14431,1447826794929926145,1
14432,1447308867143184386,1
14433,1445334269677744134,1
14434,1448266374355185665,1
14435,1448248873214955521,6
14436,1444022461775945729,1
14437,1448192505703321602,1
14438,1447925544310513670,2
14439,1447991866180386819,9
14440,1440591885739839488,1
14441,1448210380648448002,1
14442,1447817041239437313,4
14443,1433705339279527959,1
14444,1448215108308504577,1
14445,1448173714026156034,1
14446,1448216030246055941,1
14447,1448045880171503616,1
14448,1448212446301335555,1
14449,1446951036497928206,1
14450,1447361113675419654,1
14451,1447685586417037316,1
14452,1448262025499627523,2
14453,1434904722943713284,1
14454,1448171328184274948,1
14455,1448263247266820102,1
14456,1447658571454353409,2
14457,1448257211952549894,1
14458,1447200092289699854,2
14459,1448042410630545408,2
14460,1448215696328978432,1
14461,1447358582039613450,1
14462,1445853434175897606,2
14463,1447725424000180230,1
14464,1442590671454408710,1
14465,1448017086161297414,1
14466,1448206973640626177,1
14467,1447957235842289667,1
14468,1448074151365840896,1
14469,1447118255492112384,1
14470,1437109666631151616,7
14471,1448042353634152450,2
14472,1448258958339178497,6
14473,1448220742647091203,1
14474,1447977310657855488,1
14475,1447349931862335492,9
14476,1448042284994363392,2
14477,1448261099346743300,1
14478,1447881313986416641,1
14479,1448265387213213697,1
14480,1444743796315475968,1
14481,1446844645615542278,2
14482,1448042207152263172,2
14483,1448257217740877824,1
14484,1448236368845590528,1
14485,1447902537063952396,1
14486,1448042108498026496,2
14487,1446001053514698752,1
14488,1446147064606470152,1
14489,1447290885763444738,2
14490,1447067000983867395,1
14491,1447952615602470917,3
14492,1447967817375129600,1
14493,1448144832791138307,1
14494,1448262887705772039,6
14495,1445342831954968576,1
14496,1438739004107542529,2
14497,1448257113957019648,7
14498,1441169886604976142,1
14499,1448206638436044806,3
14500,1446963295320117249,1
14501,1448248224511250439,1
14502,1445259925215608836,1
14503,1446362281952960513,1
14504,1448129863295008773,1
14505,1447952237397889030,1
14506,1447796857124569092,1
14507,1447685086359474179,1
14508,1448264463543517184,2
14509,1446565511836356614,1
14510,1448264138111782916,1
14511,1448013269676044289,4
14512,1448256003582140424,1
14513,1448256888366419975,1
14514,1445759263230476303,1
14515,1448166448891711488,2
14516,1447881590642823173,1
14517,1447952094330331142,1
14518,1441354734602911748,1
14519,1448257377531224069,1
14520,1447092630513274885,1
14521,1448255681316937728,2
14522,1441765408747425792,1
14523,1448163095134756866,1
14524,1448176386234011648,3
14525,1447726171085438976,1
14526,1448264086454734850,1
14527,1447959033336451085,1
14528,1447541649513467908,4
14529,1448258675907387396,3
14530,1448128776315891717,1
14531,1448190498368364544,3
14532,1448151579647901698,1
14533,1447930010216673281,1
14534,1448263807105585157,1
14535,1441741713240776709,1
14536,1445014232274292736,1
14537,1448255930504658951,1
14538,1447613041269477377,1
14539,1441711578592600066,1
14540,1447450620890206208,4
14541,1448060574873628677,2
14542,1447922031199150089,1
14543,1441757244488572971,1
14544,1448200265568559107,3
14545,1431963383016927235,2
14546,1448210382720577536,11
14547,1448263264123736066,1
14548,1448263404108582913,1
14549,1447015143863320576,1
14550,1441713885581615104,1
14551,1448037556235472903,2
14552,1448248395840114693,1
14553,1448176172672688130,1
14554,1441444151913074689,1
14555,1447745218246320139,1
14556,1448262746504630276,1
14557,1448238739910762503,1
14558,1446928992267907074,1
14559,1441505308908556295,1
14560,1445168356437348359,3
14561,1448263252668866562,1
14562,1448007690026774531,1
14563,1448263235249999876,1
14564,1441539922398224390,1
