Id,Label,timeset,size,modularity_class
4421,1445678420726214657,,6,2563
4422,1407385433567240198,,2,2564
4423,1367653862996287493,,3,2565
4424,1445988454995841024,,4,31
4425,1434408055349805057,,1,2566
4426,1439344562959437826,,2,2567
4427,439438210,,1,761
4428,1434824998233862149,,2,2568
4429,1388921117612691460,,3,2569
4430,2570256336,,1,2570
4431,3378683890,,2,2571
4432,1432302611412230145,,4,837
4433,1519708826,,1,23
4434,1442552665066524673,,1,2572
4435,1448113941234683906,,2,2573
4436,1205484899949432832,,2,68
4437,949541765358419968,,1,2574
4438,1437858058521165824,,2,2575
4439,1402758175015665666,,2,2576
4440,1412085616330907651,,2,2577
4441,2321459642,,2,2578
4442,1362083367110340608,,3,2579
4443,1438099171140120576,,5,2580
4444,1444257472219271173,,1,37
4445,1409538824183685122,,1,929
4446,1435277000948731910,,12,485
4447,1413181379244957703,,2,23
4448,1246441792020627457,,3,2581
4449,1446650096242790400,,2,2582
4450,917217800434970624,,10,2583
4451,770889330860630016,,2,68
4452,32273215,,1,837
4453,1436288189740765189,,1,2584
4454,1361382765447454721,,2,2585
4455,1382926385027575809,,4,2586
4456,1247929885907136514,,1,2587
4457,1396044951507644419,,2,2588
4458,1008197951355871234,,1,2589
4459,1422817044123119621,,5,2590
4460,1044791184097521664,,1,2591
4461,1357427695060213762,,3,2592
4462,1447920637855535119,,1,2593
4463,1367980093038080003,,2,2594
4464,1438821248528703495,,1,2595
4465,1405885461269209090,,1,2596
4466,1227969822513721346,,7,68
4467,956135683667656704,,1,3345
4468,1440351499486326799,,2,2597
4469,1392859447102410761,,2,2598
4470,1401297148617003013,,1,31
4471,1437945143122964486,,1,2599
4472,1426877762783125509,,6,2600
4473,949136461797838848,,3,2601
4474,1384777277683212291,,8,2846
4475,1447095139554390018,,4,2602
4476,1378396847937585155,,5,2603
4477,1447859685223067653,,3,2604
4478,1386694282996715522,,5,2605
4479,1440647640484483082,,23,2606
4480,1338266170172960769,,1,68
4481,1432389314952974350,,1,2607
4482,1431954668452786178,,1,2608
4483,1445797450460155906,,3,2609
4484,1440765750545846272,,3,2610
4485,925564410,,4,235
4486,1171913734677090305,,16,2611
4487,1443334761582235649,,4,68
4488,1185153792,,2,2612
4489,1251879860856696832,,1,2613
4490,1445201256578838530,,1,68
4491,334225809,,1,2614
4492,1419001507505217540,,3,837
4493,821825792652914689,,2,2615
4494,1438497210853851146,,3,2616
4495,1386434278406426625,,1,2617
4496,217569431,,1,2618
4497,1365492202860908545,,2,2619
4498,1412294494528098306,,1,351
4499,1425383216408502273,,1,2620
4500,1437526889422225409,,1,2621
4501,1301787657488355328,,1,2622
4502,1414989159790432256,,1,2623
4503,1430281203211505675,,1,2624
4504,1315920590826422272,,2,2625
4505,1433052123814580229,,4,2626
4506,1430193041118273550,,6,2627
4507,1436879878171754499,,2,2628
4508,1377661363754053644,,3,2629
4509,1414766281111138304,,1,2630
4510,1408668371986522115,,1,2631
4511,1439310535107887104,,1,2632
4512,243171987,,4,2633
4513,1440503640960028681,,5,2634
4514,1439342123132801034,,1,2635
4515,38276318,,7,2636
4516,1293795198905077760,,2,2637
4517,1423571715314028548,,2,2638
4518,3949876823,,1,415
4519,1431253051340251141,,3,2639
4520,1425316736212025354,,1,2640
4521,1442877288203251725,,1,2641
4522,792736056395243521,,6,2642
4523,1433178837483917317,,1,2643
4524,90799473,,1,2644
4525,1390533084714389508,,1,715
4526,1434710093778411521,,1,2645
4527,1445459728209887243,,3,415
4528,1318242727977312258,,2,2646
4529,1188082385922846720,,1,2647
4530,293818233,,1,2648
4531,1427771394968915971,,1,2649
4532,1377969383960535044,,2,351
4533,1446745718450888712,,1,2650
4534,1446018467358986240,,2,37
4535,1357362530717433860,,11,2651
4536,1447569581388619777,,3,68
4537,753964404744523776,,1,2652
4538,1439020496000065536,,10,37
4539,1405105667594244097,,3,2653
4540,1371948817885585413,,3,2654
4541,1432017243932614663,,1,2655
4542,998980296862187521,,1,761
4543,1437591903965310979,,2,2656
4544,1437288949739888640,,3,2657
4545,1433427510021165065,,28,2658
4546,1437209040640114693,,1,2659
4547,1440048181618700292,,3,2660
4548,1311341664389091329,,8,2661
4549,1060310517238112259,,5,2662
4550,1430637355602309123,,1,2663
4551,1293815365496053760,,1,37
4552,903082906385514498,,1,2664
4553,1432754192771215362,,1,837
4554,2233353007,,7,2665
4555,1432959731933581313,,1,2666
4556,1360245542924603392,,5,68
4557,1351573172802478082,,2,2667
4558,1345735545738158081,,7,2668
4559,1376380149273272320,,2,37
4560,1430983666474307585,,2,2669
4561,184679805,,7,2670
4562,65553338,,1,23
4563,1409361664131014656,,2,2671
4564,1134614533991948289,,15,68
4565,923168500759384064,,5,2672
4566,399985511,,1,876
4567,1429247214170353668,,3,837
4568,1424390538720161796,,1,2673
4569,1404922119243325444,,1,2674
4570,1382278819877380098,,1,2675
4571,922412675941801984,,4,68
4572,1305486143115472896,,1,2676
4573,1251230863,,1,37
4574,1260567783286472707,,1,2677
4575,1445904346575609863,,6,68
4576,1327208763409895425,,1,2678
4577,1433111184022990850,,1,2679
4578,1300737450029903872,,2,2680
4579,1435323038803931141,,2,2681
4580,1617303180,,18,68
4581,1448198232010539011,,4,2682
4582,1436741065101430791,,2,2683
4583,1435637858048483330,,2,2684
4584,1438043183393517573,,1,2685
4585,1418137900567388162,,6,37
4586,1438427013786783750,,44,351
4587,1435927427503427585,,1,2686
4588,325466045,,1,2687
4589,740730385412161536,,1,68
4590,1436183029597278210,,10,837
4591,1313798818098565120,,6,2688
4592,1448085815981137925,,4,327
4593,1382643143988944898,,2,2689
4594,1423672201883131904,,2,37
4595,1392852973055787012,,1,2690
4596,2503386737,,2,0
4597,1441502204905525249,,4,837
4598,1446429143290335256,,1,2691
4599,1309157163529637896,,10,68
4600,1376758728096051200,,1,415
4601,1434141323863359491,,2,2692
4602,1433810134904475653,,3,2693
4603,1422099451376668673,,2,2694
4604,3066006870,,1,2695
4605,1433056265085890565,,2,2696
4606,1439247914782666760,,5,2697
4607,1432290119361384448,,1,2698
4608,1445110356653842432,,3,2699
4609,1442891267696824324,,11,2700
4610,1387956653048299520,,6,68
4611,1428355368011198476,,2,2701
4612,1377341827045548035,,1,2702
4613,1442566223686819846,,1,2703
4614,1376735537218785289,,1,351
4615,189394889,,123,2704
4616,1077829603085950977,,23,2705
4617,1243909538383712257,,1,2706
4618,38618517,,1,2707
4619,1442930519801532417,,1,235
4620,1448023367349686283,,5,2708
4621,1427542790947315712,,3,226
4622,835279556,,1,68
4623,1411081309175402500,,2,2709
4624,603829905,,1,2710
4625,1400473753461542913,,5,2711
4626,1437957479560667139,,2,2711
4627,1379985839103504385,,5,415
4628,1043329602557423616,,4,2712
4629,1305328852898664451,,1,2713
4630,1443265004292161536,,3,2714
4631,1406301141986643968,,9,2715
4632,1431863273490636810,,1,2716
4633,1447584302552727558,,43,23
4634,1442746632051716097,,3,2717
4635,1435668679354732557,,2,2718
4636,1437028609777098757,,5,415
4637,1434145433748525058,,2,2719
4638,1426708304949022723,,2,351
4639,1200476589563105280,,1,2720
4640,1445592158610726924,,1,2721
4641,1442465971214503936,,2,2722
4642,2870630485,,11,2723
4643,1409503453240446982,,11,37
4644,1381135839833550853,,7,2724
4645,1432695252759027728,,1,2725
4646,1433356529583882242,,1,2726
4647,1355712551598743553,,1,23
4648,1394190925442736134,,4,2727
4649,1443698936552775684,,3,2728
4650,1434573435787689986,,3,2729
4651,4639517062,,4,837
4652,1441976816705572872,,1,2730
4653,1446498662327197740,,2,2731
4654,1445599090876715019,,2,2732
4655,1446908273198837760,,2,2733
4656,1413843355063119875,,1,37
4657,1391054726519738369,,3,2734
4658,1196905177367949314,,1,2735
4659,1298239303533748226,,9,68
4660,1440400873360740363,,1,1793
4661,1436707036792647689,,2,2736
4662,38810031,,2,837
4663,211999386,,1,2094
4664,1155337969,,2,2737
4665,1372453892240203781,,2,2738
4666,1431547015603834880,,5,2739
4667,1392517676715716608,,1,2740
4668,1408257675159216133,,1,2741
4669,1433848034228592646,,1,2742
4670,1259744833012240385,,2,2743
4671,1439507440299503618,,1,2744
4672,1408453588205068288,,1,2745
4673,1442747526621196288,,1,2746
4674,211140453,,1,293
4675,1072725685808984064,,2,2747
4676,1379735992584826880,,1,2748
4677,1435002109980721153,,1,2749
4678,372459348,,2,37
4679,1377349893266632704,,2,37
4680,1417755475668393986,,2,2750
4681,1428132033776205825,,2,876
4682,1446129354535096324,,1,2751
4683,1431616753843507200,,1,2752
4684,1431423874705473537,,1,2753
4685,1044149140912054273,,4,2754
4686,1408245125025656833,,1,2755
4687,1110845683618246658,,10,43
4688,1446535612320813063,,1,2756
4689,1267023626068357120,,1,68
4690,1401211681863356419,,1,2757
4691,3116985428,,5,68
4692,1388822611296243712,,4,43
4693,1392825533495402500,,1,2758
4694,1447932331818426379,,5,2759
4695,916793622644719616,,3,2760
4696,60699895,,1,2761
4697,1444663626896318464,,2,2762
4698,1218005134388736001,,5,2763
4699,1270789396694999040,,1,2764
4700,1360537178108010502,,1,2765
4701,1389853516118716417,,7,2766
4702,1432838666892812297,,1,2767
4703,1437125406826532864,,5,43
4704,1369477450988740611,,3,2768
4705,1443564994222706689,,23,2769
4706,1365458786815799297,,1,2770
4707,1434432697242251266,,5,2771
4708,722796093612797952,,11,2772
4709,1432472501548769288,,7,2773
4710,1432217938573111299,,2,23
4711,1437074012648136706,,2,31
4712,1311215932660826112,,6,2774
4713,2990859391,,1,2775
4714,1438203061256720384,,1,415
4715,1369790970590425090,,1,2776
4716,1440917795034701836,,10,31
4717,16025413,,5,2777
4718,1437145912220991492,,1,2778
4719,1430457146357993478,,4,2779
4720,1440491128936034307,,1,68
4721,1442571276678164481,,2,2780
4722,1403140405365981184,,1,2781
4723,1376161437106765837,,2,2782
4724,1420017028442755075,,3,2783
4725,1427187113913569282,,2,2784
4726,1441035347085840396,,6,2785
4727,1415265759186407429,,1,37
4728,3236290939,,1,31
4729,2614712071,,2,2786
4730,1446689185096626180,,4,2787
4731,1102734278058622976,,1,2788
4732,1337451468987592705,,1,2789
4733,1432137047578484739,,2,2790
4734,1111350714,,1,2791
4735,14742722,,3,2792
4736,969820356381847552,,5,2793
4737,1441666798798065666,,3,2794
4738,1311178330612338689,,10,2795
4739,1356200851572973569,,3,2796
4740,4780693218,,1,837
4741,1433618362525884419,,2,2797
4742,912101411365834752,,3,2798
4743,1371682806745628677,,1,2799
4744,1130050481420554240,,6,37
4745,1417389576281284616,,1,2800
4746,1309872950389215233,,2,2801
4747,1424942388573732866,,1,2802
4748,1435807966121402369,,2,2803
4749,1298701544481787906,,2,23
4750,1444703556054011906,,8,2804
4751,1439032875945365504,,2,68
4752,1435843822433419269,,1,31
4753,1130001301004120066,,3,68
4754,1441112669293924362,,2,37
4755,1437561518766362625,,2,2805
4756,1339864106564632576,,4,415
4757,957933440355090432,,2,837
4758,1268232795853381642,,26,2806
4759,1446116854238367758,,2,2807
4760,1369033038148100098,,3,2812
4761,1390404317681754116,,3,2808
4762,102789042,,1,2809
4763,1397941482556907523,,1,2810
4764,1432672684694024194,,5,2811
4765,1436833715179692032,,5,2812
4766,263398674,,1,415
4767,1176720476241948673,,1,2813
4768,1446807261767102469,,2,2814
4769,1367069576123408384,,1,2815
4770,1441370491348869126,,6,327
4771,1437251510165905415,,2,68
4772,1434367994021310466,,1,761
4773,1385887519443587080,,2,2816
4774,2892095491,,4,2948
4775,1443453464126840837,,3,2817
4776,941348880259485697,,84,2818
4777,1443384936388513792,,7,2819
4778,1431082309420150787,,6,2820
4779,1153684760784453633,,1,2821
4780,1344324473273671682,,2,2822
4781,848890280,,2,2823
4782,1371244657741426690,,2,31
4783,711622400186720256,,5,2824
4784,1433748014993137665,,5,2825
4785,1444909150350229504,,1,2826
4786,911537707305725952,,5,2827
4787,1421544342825676803,,2,2828
4788,777198165544071171,,1,837
4789,1305176154207326208,,1,2829
4790,1439960088396144640,,5,2830
4791,1416307676393328640,,4,2831
4792,1433765013374787611,,3,814
4793,1401253229334237189,,7,2832
4794,1387082625987354624,,1,2833
4795,1437557009520414727,,2,2834
4796,1341037027513479168,,1,2835
4797,1430789195291783168,,1,2836
4798,1407590750410342402,,2,415
4799,742621924769992704,,2,2837
4800,1428192476133695494,,1,2838
4801,1437825927786885120,,1,2839
4802,1437869348471910409,,2,2840
4803,1403650026019164163,,1,2841
4804,910120467037655040,,3,2842
4805,1421336940268331010,,1,327
4806,1418066897459814402,,2,289
4807,1439458861723881472,,4,2843
4808,1444810173688598530,,4,2844
4809,1200730703010258946,,3,2845
4810,1298859631230554112,,2,2846
4811,2697124582,,3,415
4812,965447469059530752,,6,2847
4813,1422242507744759815,,3,761
4814,1444582896161931267,,6,2848
4815,1436311611111874560,,4,2849
4816,1443937844905627649,,2,415
4817,1347109501866889223,,1,2850
4818,1444932652587495425,,2,2851
4819,1140194774671978497,,1,2852
4820,2577974262,,9,351
4821,1426628272180236288,,12,68
4822,3161124178,,1,31
4823,1440900821038759940,,23,31
4824,1379774059840344064,,1,2853
4825,1426906211786498069,,1,837
4826,1440478156620664847,,1,2854
4827,1905246337,,1,327
4828,1194559454894841856,,1,837
4829,1445938047904714758,,12,2855
4830,1428800889419149314,,1,37
4831,1444583610829484038,,12,2856
4832,1403810661914841091,,1,2857
4833,464331259,,1,43
4834,1217822906044112896,,3,536
4835,1393789016655368194,,1,2858
4836,1436038482628005905,,8,31
4837,1263066071705235456,,1,289
4838,1446370128745148425,,3,2859
4839,1422823264334716931,,1,2860
4840,1445029751203188741,,2,2861
4841,1402663384336715779,,2,2862
4842,1357803104696172548,,1,2863
4843,1447427443237679109,,1,2864
4844,553790706,,1,2865
4845,1434758099387232262,,1,2866
4846,1428322333559820292,,2,2867
4847,1376837509359919107,,1,415
4848,1445774958617980947,,1,2868
4849,1108307784670433280,,2,2869
4850,1230848314796597248,,2,2870
4851,1446700801095659521,,1,2871
4852,1336846570499665920,,2,837
4853,1442834804219600901,,1,2872
4854,2384117748,,1,2873
4855,1625157374,,1,31
4856,1445758056764096526,,1,68
4857,2698542492,,1,2874
4858,897506675418165248,,1,2875
4859,4366733127,,1,2876
4860,944395601373945856,,3,837
4861,1381177252860280832,,1,2877
4862,1445347825710141442,,1,2878
4863,1421798915976929290,,1,2879
4864,1395559832,,1,2880
4865,1419219330202411009,,3,2881
4866,924258664575270912,,1,2882
4867,1447203852629860353,,2,2883
4868,1441431494782713858,,1,68
4869,1439659245281202180,,2,2884
4870,1409434512040206337,,1,48
4871,1442888523623768064,,3,2885
4872,1428487771308625929,,1,2886
4873,1448136117857898503,,2,2887
4874,388768213,,2,68
4875,1398210384092225537,,1,2888
4876,1439557292597268489,,1,68
4877,3351266392,,1,2889
4878,1433473449859555329,,7,37
4879,1372788131812974598,,2,2890
4880,1448289225955168259,,1,837
4881,1389144813170266115,,1,31
4882,1447160735445004291,,172,31
4883,1393052720001556481,,1,415
4884,1423589039039418368,,6,2891
4885,1362817838352850946,,2,2892
4886,1436099281442705410,,2,837
4887,1366412038294016001,,2,2893
4888,1438200257792380945,,12,43
4889,1436935850793725952,,1,2894
4890,2923428715,,3,2895
4891,1360454244696870912,,1,2896
4892,124696521,,14,2897
4893,1393185947068641286,,1,3297
4894,1445433067410280448,,4,2898
4895,1446832133113360392,,3,2899
4896,1444090360309764098,,1,68
4897,1448097370013634564,,1,2900
4898,1441972272453931012,,3,37
4899,747888478357164032,,2,2901
4900,1441187911957843973,,6,68
4901,1446620769145036801,,1,2902
4902,1446768425452380161,,2,2903
4903,250025879,,2,68
4904,1401153573782790145,,3,2904
4905,1445732228210651136,,11,37
4906,1430134306098204677,,1,2905
4907,118971952,,1,2906
4908,1078917754021912576,,1,837
4909,1437461244819263490,,1,2907
4910,1438873913539317762,,5,2908
4911,1436252653810507776,,1,37
4912,1440636874851184648,,1,2909
4913,1441202683700940808,,1,2910
4914,1419950676340260865,,13,2911
4915,1445124192022802446,,3,31
4916,1433225505235357699,,2,31
4917,1389457476743942148,,3,2912
4918,1568227771,,6,2913
4919,1406259756000374784,,1,2914
4920,1422460872732123136,,1,2915
4921,1432946217038843905,,1,2916
4922,1434949159832936459,,1,2917
4923,1137911629,,1,31
4924,1355474771660730370,,1,2918
4925,1350951545244966912,,1,2919
4926,774282244294713344,,5,68
4927,1415647300303527936,,3,2920
4928,1445762297134141453,,5,2921
4929,340556795,,1,2922
4930,1155844423978225665,,1,2923
4931,1389786651942035457,,7,2924
4932,417193582,,1,958
4933,1445433390598066187,,1,2925
4934,1247067482814173193,,2,2926
4935,1363477009096208384,,1,2927
4936,38683229,,1,2928
4937,1437979701704740864,,1,761
4938,1428141481542492165,,1,2929
4939,951592734879637505,,2,2930
4940,1134180052642467841,,1,2931
4941,1443015404629082121,,2,2932
4942,1305025741453697025,,1,2933
4943,1317330170,,1,2934
4944,1430801961088081923,,1,2935
4945,1430280104480055303,,1,2936
4946,602884368,,1,2937
4947,1416184913481502726,,2,2938
4948,1388488282736971783,,2,2939
4949,352498035,,1,2940
4950,1423045149966442496,,4,2941
4951,1343829792999702528,,1,2942
4952,1446119455012970507,,1,2943
4953,3177843278,,7,68
4954,1444162207571333120,,2,2944
4955,1437954986835542017,,3,2945
4956,1437222745926889473,,1,2946
4957,1429483427540213767,,1,2947
4958,1445879780834824202,,4,415
4959,2526180715,,2,2948
4960,1435342399400779776,,1,2949
4961,1434044235582377991,,1,925
4962,1325152103795339264,,1,415
4963,1415220402167685120,,1,2950
4964,1228047581156081666,,4,2951
4965,1437376682638200841,,2,2952
4966,1432050114319761409,,1,2953
4967,1433886652825538561,,1,2954
4968,855080624,,1,2955
4969,1244250523424849921,,1,2956
4970,1412321315911049216,,21,289
4971,1330280311729647616,,2,2957
4972,1444983518921060354,,4,2958
4973,838034628,,2,2959
4974,1371409073040687105,,1,2960
4975,1447893619323686915,,2,2961
4976,1359357423580925953,,3,2962
4977,1367237191345332225,,1,2963
4978,1417675534847381506,,1,2964
4979,1416506835671126025,,7,2965
4980,1439532520106823681,,2,2966
4981,1423634620373946370,,5,2967
4982,1438006243990200324,,6,68
4983,1432993170187558919,,4,837
4984,1438980120119754755,,1,2968
4985,1218796232430116864,,3,2969
4986,1426638440834101250,,2,2970
4987,1349965524483022848,,2,2971
4988,1201086974821642240,,2,23
4989,948935767,,59,2972
4990,1381879937393516548,,2,2973
4991,1308628329130467336,,1,2974
4992,1430263036753895427,,1,2975
4993,1440737684662542349,,1,2976
4994,1390320236524539910,,3,68
4995,1426023182578847745,,1,2977
4996,1409918932761202694,,1,415
4997,1438697123869036545,,1,2978
4998,4928312597,,1,2979
4999,1277719859636428806,,1,2980
5000,1415396149507330053,,5,2981
5001,1445120900534259717,,1,2982
5002,1392217473194217474,,5,2983
5003,1436927146669187072,,1,2984
5004,337745506,,1,2985
5005,919464528,,1,2986
5006,1370062147531665409,,1,2987
5007,1061111571248607232,,2,837
5008,1398635331813969920,,2,68
5009,1443564488301580288,,1,2988
5010,1400023105528025093,,31,2989
5011,1406994578008424451,,1,2990
5012,1431301535468773382,,1,2991
5013,1433529926502674440,,1,2992
5014,1429937635942797357,,3,2993
5015,1444978283666313216,,16,68
5016,1023267956531163136,,2,2994
5017,1036090072939024386,,2,2995
5018,1391981787014782978,,2,2996
5019,1172718191010824192,,4,683
5020,1432224831668297735,,1,2997
5021,1288061714903138305,,4,68
5022,1407441142099107846,,2,185
5023,1443772353499090949,,3,2998
5024,1196866142524055552,,1,2999
5025,1444174004642742283,,1,68
5026,1042145551,,2,3000
5027,1149383447519092737,,5,3001
5028,1441805656407764994,,2,3002
5029,1401627775803400194,,3,3003
5030,1052180521436889088,,1,3004
5031,1357431384617418754,,4,837
5032,1439751903278161921,,1,3005
5033,227673385,,5,3006
5034,1379724302640091144,,1,3007
5035,1430456417039699977,,1,3008
5036,952839221798043650,,9,68
5037,1433588411567329285,,1,3009
5038,1422376610716602374,,1,3010
5039,63952866,,1,68
5040,1405169977276129281,,1,3011
5041,1444271952601001992,,1,3012
5042,1343642773610614784,,4,3013
5043,1434738015549620229,,1,3014
5044,1405506186133348357,,1,3015
5045,1187509316879712256,,2,43
5046,1120535082,,1,3016
5047,1405901626284544000,,1,23
5048,1437473824858124291,,1,3017
5049,224476764,,3,3018
5050,1139552950173368325,,3,3019
5051,1364226953046204420,,1,68
5052,1441594939326881793,,4,3020
5053,1386309840205713411,,1,3021
5054,1366539350385778688,,1,3022
5055,1122164838430646273,,1,3023
5056,1316876236212342784,,2,31
5057,1260360024779444224,,6,3024
5058,540913635,,1,3025
5059,1439072886791180295,,1,742
5060,1429808571357802504,,5,3026
5061,1428048532896890882,,8,3027
5062,1408824630379376641,,2,3028
5063,1326914505406877698,,3,3029
5064,327979959,,2,3030
5065,798084940546134016,,6,3031
5066,2512450424,,3,3032
5067,946366444949864448,,3,3033
5068,1327817011536277504,,2,415
5069,1379761341473382401,,1,3034
5070,1433921427422470145,,1,3035
5071,1444810405847592967,,2,3036
5072,1437518771699208202,,1,3037
5073,1415747953625636869,,1,3038
5074,1359911401800814594,,1,23
5075,1438109721970446337,,1,3039
5076,1306026400931958784,,2,23
5077,1362012533884870657,,5,3040
5078,1301680975403839490,,3,3041
5079,1432282551557627906,,4,3042
5080,1254793784707166210,,5,31
5081,1443162794459869184,,1,3043
5082,1402878108085063681,,1,3044
5083,1224208822371176448,,8,351
5084,725103664411582465,,5,3045
5085,1339256919723302928,,1,3046
5086,1375158912106823687,,1,3047
5087,982051027196301313,,1,415
5088,1425503725808988170,,1,415
5089,1447468948233064449,,1,3048
5090,1445408566396047374,,3,3049
5091,1344199836552323075,,1,837
5092,168113422,,5,31
5093,1342033644702093312,,2,43
5094,1395871153479168001,,3,3050
5095,2848270607,,1,445
5096,1294152995840471041,,2,68
5097,1403152727778201601,,1,3051
5098,1304475356829810689,,1,3052
5099,1318450812,,5,289
5100,1438649061217914881,,21,3053
5101,1429085058992771076,,1,23
5102,1440180610442547209,,1,3054
5103,1445373273512898563,,1,3055
5104,1437338042,,2,37
5105,711098029613383681,,1,3056
5106,1446305400891056128,,1,3057
5107,1436033353422102537,,1,3058
5108,1445313194818420737,,3,3059
5109,1392201072152879106,,4,31
5110,1368743841122115587,,1,3060
5111,1349025813207764993,,2,3061
5112,1424987611903381509,,1,3062
5113,1413006677809369090,,1,3063
5114,961596631132004354,,2,3064
5115,1413608544142721024,,1,3065
5116,1423056576215064579,,2,3066
5117,1269260058392539137,,2,415
5118,1405564751116079107,,2,3067
5119,1372638927547338754,,4,3068
5120,90828940,,1,3069
5121,1357672009552064514,,3,3070
5122,996646740383096832,,1,3071
5123,1355114239996948481,,1,3072
5124,1276426886403379200,,1,3073
5125,1380513194146295808,,1,23
5126,1402502416793174017,,1,3074
5127,2791824859,,3,3075
5128,1414456473304793092,,1,3076
5129,1209219257600331777,,1,3077
5130,1433870685726597122,,1,3078
5131,1139139885686591488,,2,3079
5132,1426453076961992704,,1,3080
5133,1385284096969039881,,1,3081
5134,1153311114496790529,,1,3082
5135,1444465084806402048,,1,3083
5136,924148627936874497,,1,3084
5137,1339127650833469440,,1,3085
5138,1214847710185979904,,1,31
5139,1416715947163852801,,1,3086
5140,1436885536703123458,,3,3087
5141,1443818169139871744,,1,3088
5142,1325482734840524800,,2,3089
5143,1393514651531546624,,2,3090
5144,1399992874507280387,,2,3091
5145,1272625099,,1,3092
5146,999084617830486016,,1,3093
5147,1345328303872368642,,2,3094
5148,1382910050323234816,,1,837
5149,1296468348130058242,,2,3095
5150,1239897877293359104,,1,3096
5151,1414508182857150465,,1,3097
5152,1294480537801773056,,2,415
5153,67988415,,4,327
5154,1447370606186541059,,1,3098
5155,903607948672360448,,1,3099
5156,906265077917118464,,1,3100
5157,1277296496732504064,,2,3142
5158,1440736088583127042,,2,3101
5159,1412011272707530756,,2,415
5160,1409651861381169152,,1,3102
5161,1318341538468876288,,1,3103
5162,1304450991622770689,,1,3104
5163,1439873308942487554,,1,3105
5164,107032317,,1,3106
5165,1374009574991278080,,2,43
5166,1127542059173404673,,1,3107
5167,1432149054012608513,,1,761
5168,1271287039128817664,,1,3108
5169,710811430354690048,,1,3109
5170,813349647112617984,,1,837
5171,1438197293149130752,,1,3110
5172,1053290962942717952,,1,3111
5173,1378496716983447552,,2,3112
5174,1324939058225709058,,1,3113
5175,1340490201626382338,,1,3114
5176,1406106450267500544,,2,3115
5177,1035945861841395712,,1,837
5178,1429137308712845325,,2,37
5179,268172046,,1,3116
5180,1402500173666734080,,1,3117
5181,1396909258982100992,,2,3118
5182,1403687962064216066,,1,289
5183,1430553701391867905,,1,415
5184,1382951631843561475,,1,3119
5185,3547683135,,3,3120
5186,1416707395196051461,,1,3121
5187,1295227222249410560,,1,289
5188,1379685015185842176,,1,3122
5189,1365568970665971713,,1,3123
5190,1102953496003801089,,4,68
5191,956877007677108224,,5,68
5192,1436628466959478798,,1,3124
5193,1415153838760235010,,3,3125
5194,1434102494137880581,,4,3126
5195,950812476567777281,,3,31
5196,1357043301862559744,,1,3127
5197,1446499025168048143,,1,3128
5198,1132086543785455616,,3,3129
5199,1440246569400365065,,7,3130
5200,1437547797872615430,,1,3131
5201,1066675783840747520,,4,3132
5202,3225969302,,1,3133
5203,1249061349038133248,,1,3134
5204,615202170,,1,3135
5205,1387715808877551616,,3,3136
5206,1386189432290562052,,2,3137
5207,34079088,,5,3138
5208,1359094335485038594,,3,3139
5209,775835539111026689,,3,3140
5210,1443970550540509195,,2,3141
5211,1442843426341285892,,1,68
5212,1277641334770319360,,6,3142
5213,1422315897050390529,,1,31
5214,1443928798358118400,,2,3143
5215,1365696866072027137,,3,3144
5216,1084414361324539904,,1,68
5217,1385098126956978179,,4,3145
5218,1442663155382079488,,1,3146
5219,950110836042825728,,1,3147
5220,1317810421919813632,,1,761
5221,1353373937665675265,,3,3148
5222,1380537830779260936,,1,3149
5223,1447497735800823811,,1,3150
5224,1440845627659669510,,1,3151
5225,1441782974597398537,,3,68
5226,4668667567,,1,3152
5227,1435558147817570309,,2,3153
5228,1269847789049131008,,2,327
5229,943378092059496448,,1,3154
5230,1402307134683979776,,1,3155
5231,1415170784855658501,,2,222
5232,952899705419325440,,5,3156
5233,1429588471354642436,,3,3157
5234,1447272886029389824,,1,3158
5235,1370444193492054019,,1,3159
5236,1422958533167910914,,9,3160
5237,27201765,,1,3161
5238,1108887428,,2,23
5239,1385594186058113028,,1,336
5240,1442378127045320706,,1,3162
5241,1445567119597269004,,3,68
5242,1440377856970743820,,1,3163
5243,1445684367423016966,,12,3164
5244,1393034012596264972,,1,415
5245,1095679007012601856,,2,3165
5246,1441619751990484992,,1,3166
5247,1209680610177904640,,4,37
5248,1372571407679320064,,7,742
5249,1433180049222602753,,14,3167
5250,1390179808445931520,,3,235
5251,1441324607332515846,,1,3168
5252,1363056261894344707,,2,37
5253,1381879794627964929,,10,3169
5254,1444009827097841684,,1,3170
5255,1438659136166711296,,2,3171
5256,1387124643241373697,,2,3172
5257,1442827776424251392,,4,3173
5258,1172492149,,3,23
5259,1388378011796262920,,1,3174
5260,1443611724150554624,,6,3175
5261,1292846490361171969,,1,3176
5262,1444541940532334595,,3,3177
5263,1435622314129780739,,1,43
5264,902866628462997505,,1,3178
5265,1440744244239503365,,5,3179
5266,1447923849274740740,,2,81
5267,1435720264369774600,,2,3180
5268,3293106943,,1,3181
5269,1395330090230116352,,9,3182
5270,1444720200771948544,,14,37
5271,1405401617608822787,,9,68
5272,1052454006537314306,,3,3183
5273,1410974427890737152,,2,3184
5274,1397541791130275845,,1,48
5275,1420459366944288774,,1,3185
5276,1438113911870476292,,1,3186
5277,1436126820190105600,,1,485
5278,1150788729172312065,,1,3187
5279,1395299379418865665,,4,3188
5280,1438119182432833539,,5,3189
5281,1413585266619686918,,1,761
