Source,Target,Type,Id,Label,timeset,Weight
4822,154,directed,5791,,,1
4822,1070,directed,5792,,,1
4822,662,directed,5793,,,1
4822,120,directed,5794,,,1
4822,1141,directed,5795,,,1
4822,139,directed,5796,,,4
4822,67,directed,5797,,,6
4822,327,directed,5798,,,1
4822,112,directed,5799,,,9
4822,1666,directed,5800,,,1
4822,21,directed,5801,,,1
4822,213,directed,5802,,,2
4822,224,directed,5803,,,3
4822,943,directed,5804,,,1
4822,112,directed,5805,,,9
4822,1850,directed,5806,,,1
4822,112,directed,5807,,,9
4822,112,directed,5808,,,9
4822,112,directed,5809,,,9
4822,112,directed,5810,,,9
4822,112,directed,5811,,,9
4822,67,directed,5812,,,6
4822,139,directed,5813,,,4
4822,214,directed,5814,,,1
4823,4823,directed,5815,,,2
4823,4823,directed,5816,,,2
4825,4825,directed,5817,,,1
4825,129,directed,5818,,,1
4827,28,directed,5819,,,1
4827,173,directed,5820,,,9
4827,360,directed,5821,,,1
4827,30,directed,5822,,,1
4827,690,directed,5823,,,1
4827,1482,directed,5824,,,1
4827,101,directed,5825,,,1
4827,234,directed,5826,,,1
4827,173,directed,5827,,,9
4827,173,directed,5828,,,9
4827,2726,directed,5829,,,1
4827,173,directed,5830,,,9
4827,173,directed,5831,,,9
4827,173,directed,5832,,,9
4827,173,directed,5833,,,9
4827,173,directed,5834,,,9
4827,70,directed,5835,,,1
4827,112,directed,5836,,,1
4827,1064,directed,5837,,,1
4827,136,directed,5838,,,2
4827,136,directed,5839,,,2
4827,111,directed,5840,,,1
4827,949,directed,5841,,,1
4827,1017,directed,5842,,,1
4827,173,directed,5843,,,9
4827,1060,directed,5844,,,1
4827,93,directed,5845,,,1
4827,832,directed,5846,,,1
4827,139,directed,5847,,,1
4827,1,directed,5848,,,1
4828,4828,directed,5849,,,1
4828,153,directed,5850,,,1
4831,4831,directed,5851,,,5
4831,4831,directed,5852,,,5
4831,4831,directed,5853,,,5
4831,4831,directed,5854,,,5
4831,4831,directed,5855,,,5
4833,4833,directed,5856,,,1
4833,10,directed,5857,,,1
4834,252,directed,5858,,,1
4834,83,directed,5859,,,1
4834,3388,directed,5860,,,1
4836,462,directed,5861,,,1
4837,1176,directed,5862,,,1
4840,4840,directed,5863,,,1
4847,765,directed,5864,,,1
4852,3,directed,5865,,,1
4855,58,directed,5866,,,2
4855,676,directed,5867,,,2
4855,214,directed,5868,,,3
4855,214,directed,5869,,,3
4855,214,directed,5870,,,3
4855,58,directed,5871,,,2
4855,94,directed,5872,,,2
4855,757,directed,5873,,,1
4855,176,directed,5874,,,1
4855,676,directed,5875,,,2
4855,94,directed,5876,,,2
4855,4855,directed,5877,,,1
4855,1368,directed,5878,,,1
4855,1060,directed,5879,,,1
4856,38,directed,5880,,,1
4870,259,directed,5881,,,1
4874,1696,directed,5882,,,1
4876,112,directed,5883,,,1
4876,524,directed,5884,,,1
4876,547,directed,5885,,,1
4876,2439,directed,5886,,,1
4876,1237,directed,5887,,,1
4880,4880,directed,5888,,,1
4880,434,directed,5889,,,1
4881,140,directed,5890,,,2
4881,874,directed,5891,,,1
4881,879,directed,5892,,,1
4881,2586,directed,5893,,,1
4881,273,directed,5894,,,1
4881,553,directed,5895,,,1
4881,139,directed,5896,,,7
4881,94,directed,5897,,,1
4881,577,directed,5898,,,1
4881,120,directed,5899,,,1
4881,139,directed,5900,,,7
4881,139,directed,5901,,,7
4881,249,directed,5902,,,1
4881,543,directed,5903,,,1
4881,112,directed,5904,,,14
4881,70,directed,5905,,,3
4881,89,directed,5906,,,2
4881,676,directed,5907,,,2
4881,294,directed,5908,,,1
4881,759,directed,5909,,,1
4881,265,directed,5910,,,3
4881,1022,directed,5911,,,1
4881,112,directed,5912,,,14
4881,49,directed,5913,,,1
4881,1403,directed,5914,,,1
4881,65,directed,5915,,,1
4881,251,directed,5916,,,2
4881,306,directed,5917,,,1
4881,182,directed,5918,,,1
4881,55,directed,5919,,,1
4881,112,directed,5920,,,14
4881,209,directed,5921,,,3
4881,524,directed,5922,,,1
4881,28,directed,5923,,,1
4881,224,directed,5924,,,4
4881,112,directed,5925,,,14
4881,213,directed,5926,,,2
4881,111,directed,5927,,,2
4881,1823,directed,5928,,,1
4881,139,directed,5929,,,7
4881,139,directed,5930,,,7
4881,562,directed,5931,,,1
4881,3436,directed,5932,,,1
4881,105,directed,5933,,,1
4881,676,directed,5934,,,2
4881,67,directed,5935,,,5
4881,1821,directed,5936,,,1
4881,448,directed,5937,,,1
4881,704,directed,5938,,,1
4881,256,directed,5939,,,1
4881,67,directed,5940,,,5
4881,333,directed,5941,,,1
4881,360,directed,5942,,,1
4881,511,directed,5943,,,1
4881,173,directed,5944,,,1
4881,217,directed,5945,,,2
4881,2028,directed,5946,,,1
4881,265,directed,5947,,,3
4881,380,directed,5948,,,2
4881,380,directed,5949,,,2
4881,70,directed,5950,,,3
4881,211,directed,5951,,,1
4881,139,directed,5952,,,7
4881,70,directed,5953,,,3
4881,247,directed,5954,,,1
4881,1357,directed,5955,,,1
4881,231,directed,5956,,,4
4881,1017,directed,5957,,,1
4881,89,directed,5958,,,2
4881,0,directed,5959,,,1
4881,224,directed,5960,,,4
4881,234,directed,5961,,,2
4881,67,directed,5962,,,5
4881,231,directed,5963,,,4
4881,251,directed,5964,,,2
4881,214,directed,5965,,,4
4881,111,directed,5966,,,2
4881,2286,directed,5967,,,1
4881,196,directed,5968,,,1
4881,153,directed,5969,,,1
4881,265,directed,5970,,,3
4881,224,directed,5971,,,4
4881,666,directed,5972,,,1
4881,450,directed,5973,,,1
4881,112,directed,5974,,,14
4881,139,directed,5975,,,7
4881,58,directed,5976,,,1
4881,880,directed,5977,,,2
4881,1245,directed,5978,,,1
4881,67,directed,5979,,,5
4881,231,directed,5980,,,4
4881,1051,directed,5981,,,2
4881,1051,directed,5982,,,2
4881,209,directed,5983,,,3
4881,214,directed,5984,,,4
4881,266,directed,5985,,,2
4881,45,directed,5986,,,3
4881,214,directed,5987,,,4
4881,3029,directed,5988,,,1
4881,266,directed,5989,,,2
4881,123,directed,5990,,,1
4881,214,directed,5991,,,4
4881,45,directed,5992,,,3
4881,3725,directed,5993,,,1
4881,537,directed,5994,,,1
4881,224,directed,5995,,,4
4881,363,directed,5996,,,1
4881,213,directed,5997,,,2
4881,112,directed,5998,,,14
4881,215,directed,5999,,,3
4881,7,directed,6000,,,1
4881,112,directed,6001,,,14
4881,140,directed,6002,,,2
4881,1712,directed,6003,,,1
4881,609,directed,6004,,,2
4881,226,directed,6005,,,2
4881,45,directed,6006,,,3
4881,217,directed,6007,,,2
4881,519,directed,6008,,,1
4881,609,directed,6009,,,2
4881,521,directed,6010,,,1
4881,3252,directed,6011,,,1
4881,234,directed,6012,,,2
4881,757,directed,6013,,,1
4881,60,directed,6014,,,1
4881,112,directed,6015,,,14
4881,932,directed,6016,,,1
4881,1975,directed,6017,,,1
4881,807,directed,6018,,,1
4881,1141,directed,6019,,,1
4881,231,directed,6020,,,4
4881,112,directed,6021,,,14
4881,305,directed,6022,,,2
4881,305,directed,6023,,,2
4881,2742,directed,6024,,,1
4881,112,directed,6025,,,14
4881,112,directed,6026,,,14
4881,112,directed,6027,,,14
4881,209,directed,6028,,,3
4881,75,directed,6029,,,1
4881,1470,directed,6030,,,1
4881,112,directed,6031,,,14
4881,215,directed,6032,,,3
4881,1764,directed,6033,,,1
4881,215,directed,6034,,,3
4881,226,directed,6035,,,2
4881,880,directed,6036,,,2
4881,67,directed,6037,,,5
4881,1693,directed,6038,,,1
4881,112,directed,6039,,,14
4883,4883,directed,6040,,,1
4883,57,directed,6041,,,1
4885,3736,directed,6042,,,1
4886,274,directed,6043,,,1
4893,4893,directed,6044,,,1
4893,5435,directed,6045,,,2
4893,5435,directed,6046,,,2
4896,849,directed,6047,,,1
4896,642,directed,6048,,,1
4907,4907,directed,6049,,,1
4908,473,directed,6050,,,1
4908,1064,directed,6051,,,1
4916,209,directed,6052,,,1
4919,4919,directed,6053,,,1
4922,4922,directed,6054,,,1
4923,2658,directed,6055,,,1
4924,4924,directed,6056,,,1
4926,321,directed,6057,,,1
4926,328,directed,6058,,,1
4926,184,directed,6059,,,1
4926,829,directed,6060,,,1
4926,38,directed,6061,,,1
4926,82,directed,6062,,,1
4926,2205,directed,6063,,,1
4926,1344,directed,6064,,,1
4932,1333,directed,6065,,,1
4932,2023,directed,6066,,,1
4933,4933,directed,6067,,,1
4937,2441,directed,6068,,,1
4951,4951,directed,6069,,,1
4953,359,directed,6070,,,1
4953,54,directed,6071,,,1
4953,261,directed,6072,,,1
4953,275,directed,6073,,,1
4953,460,directed,6074,,,1
4953,330,directed,6075,,,1
4953,117,directed,6076,,,1
4953,961,directed,6077,,,1
4953,104,directed,6078,,,1
4953,58,directed,6079,,,1
4953,827,directed,6080,,,1
4958,765,directed,6081,,,1
4958,67,directed,6082,,,1
4958,1308,directed,6083,,,1
4958,4958,directed,6084,,,1
4958,1882,directed,6085,,,1
4961,1973,directed,6086,,,1
4962,754,directed,6087,,,1
4962,4962,directed,6088,,,1
4969,4969,directed,6089,,,1
4988,1134,directed,6090,,,1
4988,2773,directed,6091,,,1
4988,248,directed,6092,,,1
4988,3538,directed,6093,,,1
4994,252,directed,6094,,,1
4996,57,directed,6095,,,1
5002,5002,directed,6096,,,4
5002,5002,directed,6097,,,4
5002,5002,directed,6098,,,4
5002,5002,directed,6099,,,4
5007,5007,directed,6100,,,2
5007,5007,directed,6101,,,2
5007,19,directed,6102,,,1
5008,151,directed,6103,,,1
5015,4369,directed,6104,,,1
5015,5015,directed,6105,,,1
5021,1278,directed,6106,,,1
5022,618,directed,6107,,,1
5036,2183,directed,6108,,,1
5036,276,directed,6109,,,1
5036,5036,directed,6110,,,1
5036,5750,directed,6111,,,1
5039,177,directed,6112,,,1
5047,5047,directed,6113,,,1
5047,248,directed,6114,,,1
5053,5053,directed,6115,,,1
5055,5055,directed,6116,,,1
5056,972,directed,6117,,,1
5068,4,directed,6118,,,1
5068,67,directed,6119,,,1
5068,333,directed,6120,,,1
5068,190,directed,6121,,,1
5068,5068,directed,6122,,,1
5069,5069,directed,6123,,,1
5074,224,directed,6124,,,1
5074,5074,directed,6125,,,1
5076,1904,directed,6126,,,1
5076,209,directed,6127,,,1
5076,3701,directed,6128,,,1
5076,60,directed,6129,,,1
5076,144,directed,6130,,,1
5080,845,directed,6131,,,1
5080,244,directed,6132,,,1
5080,173,directed,6133,,,1
5080,139,directed,6134,,,6
5080,139,directed,6135,,,6
5080,778,directed,6136,,,1
5080,139,directed,6137,,,6
5080,604,directed,6138,,,1
5080,248,directed,6139,,,1
5080,89,directed,6140,,,1
5080,112,directed,6141,,,4
5080,231,directed,6142,,,2
5080,139,directed,6143,,,6
5080,231,directed,6144,,,2
5080,112,directed,6145,,,4
5080,112,directed,6146,,,4
5080,139,directed,6147,,,6
5080,67,directed,6148,,,3
5080,494,directed,6149,,,1
5080,112,directed,6150,,,4
5080,503,directed,6151,,,1
5080,139,directed,6152,,,6
5080,234,directed,6153,,,1
5080,2443,directed,6154,,,1
5080,67,directed,6155,,,3
5080,28,directed,6156,,,1
5080,1357,directed,6157,,,1
5080,560,directed,6158,,,1
5080,26,directed,6159,,,1
5080,120,directed,6160,,,1
5080,819,directed,6161,,,1
5080,893,directed,6162,,,1
5080,67,directed,6163,,,3
5082,3015,directed,6164,,,2
5082,5082,directed,6165,,,1
5082,3015,directed,6166,,,2
5087,57,directed,6167,,,1
5087,5087,directed,6168,,,1
5087,2273,directed,6169,,,1
5088,4,directed,6170,,,1
5088,57,directed,6171,,,1
5088,5316,directed,6172,,,1
5092,67,directed,6173,,,3
5092,67,directed,6174,,,3
5092,67,directed,6175,,,3
5092,49,directed,6176,,,1
5092,34,directed,6177,,,1
5093,5093,directed,6178,,,1
5093,503,directed,6179,,,1
5095,1290,directed,6180,,,8
5095,1290,directed,6181,,,8
5095,1290,directed,6182,,,8
5095,1290,directed,6183,,,8
5095,1290,directed,6184,,,8
5095,1290,directed,6185,,,8
5095,1290,directed,6186,,,8
5095,1290,directed,6187,,,8
5095,1154,directed,6188,,,22
5095,1154,directed,6189,,,22
5095,1154,directed,6190,,,22
5095,1154,directed,6191,,,22
5095,1154,directed,6192,,,22
5095,1154,directed,6193,,,22
5095,1154,directed,6194,,,22
5095,1154,directed,6195,,,22
5095,1154,directed,6196,,,22
5095,1154,directed,6197,,,22
5095,1154,directed,6198,,,22
5095,1154,directed,6199,,,22
5095,1154,directed,6200,,,22
5095,1154,directed,6201,,,22
5095,1154,directed,6202,,,22
5095,1154,directed,6203,,,22
5095,1154,directed,6204,,,22
5095,1154,directed,6205,,,22
5095,1154,directed,6206,,,22
5095,1154,directed,6207,,,22
5095,1154,directed,6208,,,22
5095,1154,directed,6209,,,22
5096,38,directed,6210,,,1
5101,650,directed,6211,,,1
5105,5105,directed,6212,,,1
5107,5107,directed,6213,,,1
5109,67,directed,6214,,,1
5109,136,directed,6215,,,1
5109,139,directed,6216,,,1
5109,543,directed,6217,,,1
5109,75,directed,6218,,,1
5109,5109,directed,6219,,,1
5117,601,directed,6220,,,1
5117,5117,directed,6221,,,1
5118,5118,directed,6222,,,1
5121,2514,directed,6223,,,1
5121,1815,directed,6224,,,1
5125,1308,directed,6225,,,1
5127,5127,directed,6226,,,1
5138,996,directed,6227,,,1
5148,800,directed,6228,,,1
5148,109,directed,6229,,,1
5148,2120,directed,6230,,,1
5152,4,directed,6231,,,1
5153,287,directed,6232,,,1
5153,540,directed,6233,,,1
5153,882,directed,6234,,,1
5157,5157,directed,6235,,,2
5157,5157,directed,6236,,,2
5157,5212,directed,6237,,,1
5159,5159,directed,6238,,,1
5159,578,directed,6239,,,1
5165,70,directed,6240,,,1
5167,217,directed,6241,,,1
5173,2171,directed,6242,,,1
5178,1265,directed,6243,,,1
5179,3183,directed,6244,,,1
5182,1622,directed,6245,,,1
5182,5182,directed,6246,,,1
5183,4,directed,6247,,,1
5185,5185,directed,6248,,,1
5187,3711,directed,6249,,,2
5187,1017,directed,6250,,,1
5187,217,directed,6251,,,1
5187,236,directed,6252,,,1
5187,1754,directed,6253,,,1
5187,7,directed,6254,,,1
5187,3515,directed,6255,,,2
5187,3711,directed,6256,,,2
5187,919,directed,6257,,,1
5187,2094,directed,6258,,,1
5187,164,directed,6259,,,1
5187,1803,directed,6260,,,1
5187,3515,directed,6261,,,2
5190,1696,directed,6262,,,1
5191,135,directed,6263,,,1
5191,6,directed,6264,,,1
5191,312,directed,6265,,,1
5191,879,directed,6266,,,1
5191,267,directed,6267,,,1
5191,151,directed,6268,,,1
5191,452,directed,6269,,,1
5191,330,directed,6270,,,1
5191,184,directed,6271,,,1
5191,475,directed,6272,,,1
5191,52,directed,6273,,,1
5191,961,directed,6274,,,1
5191,2226,directed,6275,,,1
5191,2581,directed,6276,,,1
5191,460,directed,6277,,,1
5191,321,directed,6278,,,2
5191,541,directed,6279,,,1
5191,544,directed,6280,,,1
5191,261,directed,6281,,,1
5191,516,directed,6282,,,1
5191,829,directed,6283,,,1
5191,51,directed,6284,,,1
5191,975,directed,6285,,,1
5191,451,directed,6286,,,1
5191,3607,directed,6287,,,1
5191,2696,directed,6288,,,1
5191,2144,directed,6289,,,1
5191,213,directed,6290,,,1
5191,420,directed,6291,,,1
5191,104,directed,6292,,,1
5191,647,directed,6293,,,1
5191,5025,directed,6294,,,1
5191,375,directed,6295,,,1
5191,58,directed,6296,,,1
5191,186,directed,6297,,,1
5191,117,directed,6298,,,1
5191,188,directed,6299,,,1
5191,1255,directed,6300,,,1
5191,159,directed,6301,,,1
5191,25,directed,6302,,,1
5191,827,directed,6303,,,1
5191,276,directed,6304,,,1
5191,642,directed,6305,,,1
5191,3089,directed,6306,,,1
5191,38,directed,6307,,,1
5191,321,directed,6308,,,2
5191,2391,directed,6309,,,1
5191,1429,directed,6310,,,1
5191,2545,directed,6311,,,1
5191,2440,directed,6312,,,1
5193,5193,directed,6313,,,2
5193,5193,directed,6314,,,2
5195,4923,directed,6315,,,1
5197,5197,directed,6316,,,1
5204,5204,directed,6317,,,1
5211,452,directed,6318,,,3
5211,674,directed,6319,,,1
5211,452,directed,6320,,,3
5211,452,directed,6321,,,3
5213,53,directed,6322,,,1
5213,282,directed,6323,,,1
5213,265,directed,6324,,,2
5213,215,directed,6325,,,1
5213,45,directed,6326,,,3
5213,49,directed,6327,,,4
5213,224,directed,6328,,,3
5213,67,directed,6329,,,3
5213,88,directed,6330,,,2
5213,45,directed,6331,,,3
5213,502,directed,6332,,,1
5213,94,directed,6333,,,1
5213,139,directed,6334,,,3
5213,307,directed,6335,,,1
5213,333,directed,6336,,,1
5213,350,directed,6337,,,2
5213,83,directed,6338,,,1
5213,65,directed,6339,,,1
5213,88,directed,6340,,,2
5213,45,directed,6341,,,3
5213,36,directed,6342,,,1
5213,112,directed,6343,,,4
5213,543,directed,6344,,,1
5213,112,directed,6345,,,4
5213,49,directed,6346,,,4
5213,350,directed,6347,,,2
5213,67,directed,6348,,,3
5213,265,directed,6349,,,2
5213,224,directed,6350,,,3
5213,234,directed,6351,,,1
5213,149,directed,6352,,,1
5213,112,directed,6353,,,4
5213,139,directed,6354,,,3
5213,49,directed,6355,,,4
5213,647,directed,6356,,,1
5213,2220,directed,6357,,,1
5213,49,directed,6358,,,4
5213,494,directed,6359,,,1
5213,224,directed,6360,,,3
5213,112,directed,6361,,,4
5213,67,directed,6362,,,3
5213,560,directed,6363,,,1
5213,712,directed,6364,,,1
5213,58,directed,6365,,,1
5213,2531,directed,6366,,,1
5213,139,directed,6367,,,3
5220,55,directed,6368,,,1
5221,5221,directed,6369,,,2
5221,5221,directed,6370,,,2
5223,5223,directed,6371,,,1
5225,642,directed,6372,,,1
5228,173,directed,6373,,,1
5230,5230,directed,6374,,,1
5231,724,directed,6375,,,1
5238,2012,directed,6376,,,1
5239,968,directed,6377,,,1
5241,2358,directed,6378,,,1
5241,67,directed,6379,,,1
5241,5546,directed,6380,,,1
5241,1298,directed,6381,,,1
5242,5242,directed,6382,,,1
5244,722,directed,6383,,,1
5244,5244,directed,6384,,,1
5244,57,directed,6385,,,1
5247,350,directed,6386,,,1
5247,53,directed,6387,,,1
5247,4643,directed,6388,,,1
5248,209,directed,6389,,,1
5248,1361,directed,6390,,,1
5249,5249,directed,6391,,,1
5252,4113,directed,6392,,,1
5252,4245,directed,6393,,,1
5256,5256,directed,6394,,,2
5256,5256,directed,6395,,,2
5258,588,directed,6396,,,1
5263,5263,directed,6397,,,1
5263,10,directed,6398,,,1
5266,349,directed,6399,,,1
5271,1028,directed,6400,,,1
5271,516,directed,6401,,,1
5271,4599,directed,6402,,,1
5271,38,directed,6403,,,1
5271,219,directed,6404,,,1
5271,2789,directed,6405,,,2
5271,2789,directed,6406,,,2
5273,3186,directed,6407,,,1
5274,2361,directed,6408,,,1
5274,259,directed,6409,,,1
5281,836,directed,6410,,,1
5282,603,directed,6411,,,1
5282,1446,directed,6412,,,1
5284,5284,directed,6413,,,2
5284,5284,directed,6414,,,2
5285,5285,directed,6415,,,1
5288,313,directed,6416,,,1
5292,1894,directed,6417,,,1
5294,5294,directed,6418,,,2
5294,5294,directed,6419,,,2
5294,53,directed,6420,,,1
5294,1707,directed,6421,,,1
5304,261,directed,6422,,,1
5304,359,directed,6423,,,1
5304,54,directed,6424,,,1
5304,961,directed,6425,,,1
5304,159,directed,6426,,,1
5304,104,directed,6427,,,1
5304,25,directed,6428,,,1
5304,330,directed,6429,,,1
5304,2267,directed,6430,,,1
5304,38,directed,6431,,,1
5304,1039,directed,6432,,,1
5304,5271,directed,6433,,,1
5304,431,directed,6434,,,1
5304,252,directed,6435,,,1
5313,3248,directed,6436,,,1
5313,5313,directed,6437,,,1
5317,38,directed,6438,,,1
5317,2644,directed,6439,,,1
5319,5319,directed,6440,,,1
5319,2083,directed,6441,,,1
5325,5325,directed,6442,,,1
5329,516,directed,6443,,,1
5329,431,directed,6444,,,1
5329,38,directed,6445,,,1
5339,2123,directed,6446,,,1
5343,4,directed,6447,,,1
5344,326,directed,6448,,,1
5344,516,directed,6449,,,1
5344,38,directed,6450,,,1
5344,1288,directed,6451,,,1
5344,1298,directed,6452,,,1
5345,5099,directed,6453,,,1
5345,1564,directed,6454,,,1
5347,76,directed,6455,,,1
5347,473,directed,6456,,,1
5347,109,directed,6457,,,1
5347,311,directed,6458,,,1
5348,3901,directed,6459,,,1
5349,850,directed,6460,,,1
5349,1919,directed,6461,,,1
5349,45,directed,6462,,,1
5349,49,directed,6463,,,3
5349,49,directed,6464,,,3
5349,49,directed,6465,,,3
5349,1835,directed,6466,,,1
5349,830,directed,6467,,,1
5349,1445,directed,6468,,,1
5351,72,directed,6469,,,1
5354,280,directed,6470,,,1
5354,297,directed,6471,,,1
5354,1348,directed,6472,,,1
5354,272,directed,6473,,,1
5356,5356,directed,6474,,,1
5358,209,directed,6475,,,1
5358,0,directed,6476,,,1
5358,5465,directed,6477,,,1
5358,2131,directed,6478,,,1
5358,52,directed,6479,,,1
5358,276,directed,6480,,,1
5362,359,directed,6481,,,1
5362,1222,directed,6482,,,1
5362,541,directed,6483,,,1
5362,104,directed,6484,,,1
5362,2186,directed,6485,,,1
5366,5366,directed,6486,,,1
5371,4357,directed,6487,,,1
5371,1436,directed,6488,,,1
5371,4878,directed,6489,,,1
5371,1423,directed,6490,,,1
5371,642,directed,6491,,,1
5371,3188,directed,6492,,,1
5371,1295,directed,6493,,,1
5371,607,directed,6494,,,1
5371,4298,directed,6495,,,1
5371,1335,directed,6496,,,1
5377,112,directed,6497,,,3
5377,65,directed,6498,,,1
5377,333,directed,6499,,,1
5377,234,directed,6500,,,2
5377,250,directed,6501,,,1
5377,139,directed,6502,,,5
5377,2094,directed,6503,,,1
5377,919,directed,6504,,,1
5377,1754,directed,6505,,,1
5377,391,directed,6506,,,1
5377,880,directed,6507,,,3
5377,880,directed,6508,,,3
5377,880,directed,6509,,,3
5377,58,directed,6510,,,2
5377,58,directed,6511,,,2
5377,1301,directed,6512,,,1
5377,209,directed,6513,,,2
5377,144,directed,6514,,,1
5377,494,directed,6515,,,1
5377,2972,directed,6516,,,1
5377,3029,directed,6517,,,1
5377,350,directed,6518,,,1
5377,2579,directed,6519,,,1
5377,2554,directed,6520,,,1
5377,53,directed,6521,,,2
5377,72,directed,6522,,,2
5377,112,directed,6523,,,3
5377,757,directed,6524,,,2
5377,502,directed,6525,,,1
5377,234,directed,6526,,,2
5377,1172,directed,6527,,,1
5377,1666,directed,6528,,,1
5377,120,directed,6529,,,1
5377,633,directed,6530,,,1
5377,231,directed,6531,,,5
5377,111,directed,6532,,,1
5377,72,directed,6533,,,2
5377,139,directed,6534,,,5
5377,757,directed,6535,,,2
5377,88,directed,6536,,,1
5377,49,directed,6537,,,3
5377,3227,directed,6538,,,1
5377,231,directed,6539,,,5
5377,224,directed,6540,,,3
5377,380,directed,6541,,,1
5377,3372,directed,6542,,,1
5377,204,directed,6543,,,1
5377,209,directed,6544,,,2
5377,253,directed,6545,,,1
5377,797,directed,6546,,,1
5377,89,directed,6547,,,1
5377,49,directed,6548,,,3
5377,573,directed,6549,,,1
5377,715,directed,6550,,,1
5377,139,directed,6551,,,5
5377,113,directed,6552,,,1
5377,67,directed,6553,,,4
5377,231,directed,6554,,,5
5377,49,directed,6555,,,3
5377,543,directed,6556,,,1
5377,83,directed,6557,,,1
5377,53,directed,6558,,,2
5377,213,directed,6559,,,4
5377,1504,directed,6560,,,1
5377,139,directed,6561,,,5
5377,231,directed,6562,,,5
5377,1489,directed,6563,,,1
5377,231,directed,6564,,,5
5377,2463,directed,6565,,,1
5377,173,directed,6566,,,1
5377,224,directed,6567,,,3
5377,213,directed,6568,,,4
5377,213,directed,6569,,,4
5377,213,directed,6570,,,4
5377,67,directed,6571,,,4
5377,224,directed,6572,,,3
5377,871,directed,6573,,,1
5377,265,directed,6574,,,1
5377,139,directed,6575,,,5
5377,3072,directed,6576,,,1
5377,2314,directed,6577,,,1
5377,585,directed,6578,,,2
5377,5585,directed,6579,,,1
5377,7,directed,6580,,,1
5377,324,directed,6581,,,1
5377,3544,directed,6582,,,1
5377,112,directed,6583,,,3
5377,67,directed,6584,,,4
5377,4021,directed,6585,,,1
5377,585,directed,6586,,,2
5377,67,directed,6587,,,4
5377,3725,directed,6588,,,1
5378,509,directed,6589,,,1
5385,53,directed,6590,,,1
5388,509,directed,6591,,,1
5388,3182,directed,6592,,,1
5389,4424,directed,6593,,,1
5389,5377,directed,6594,,,1
5400,139,directed,6595,,,3
5400,400,directed,6596,,,1
5400,120,directed,6597,,,1
5400,139,directed,6598,,,3
5400,173,directed,6599,,,1
5400,1621,directed,6600,,,1
5400,543,directed,6601,,,1
5400,224,directed,6602,,,2
5400,75,directed,6603,,,1
5400,757,directed,6604,,,1
5400,272,directed,6605,,,2
5400,376,directed,6606,,,1
5400,224,directed,6607,,,2
5400,65,directed,6608,,,1
5400,3541,directed,6609,,,1
5400,880,directed,6610,,,3
5400,98,directed,6611,,,1
5400,2259,directed,6612,,,1
5400,1506,directed,6613,,,1
5400,1971,directed,6614,,,1
5400,2035,directed,6615,,,1
5400,111,directed,6616,,,2
5400,111,directed,6617,,,2
5400,1873,directed,6618,,,1
5400,266,directed,6619,,,1
5400,1175,directed,6620,,,1
5400,67,directed,6621,,,2
5400,140,directed,6622,,,1
5400,89,directed,6623,,,1
5400,139,directed,6624,,,3
5400,1564,directed,6625,,,1
5400,1217,directed,6626,,,1
5400,880,directed,6627,,,3
5400,37,directed,6628,,,1
5400,0,directed,6629,,,1
5400,10,directed,6630,,,1
5400,144,directed,6631,,,1
5400,609,directed,6632,,,1
5400,1489,directed,6633,,,1
5400,49,directed,6634,,,1
5400,1222,directed,6635,,,1
5400,571,directed,6636,,,1
5400,2588,directed,6637,,,1
5400,67,directed,6638,,,2
5400,215,directed,6639,,,1
5400,880,directed,6640,,,3
5400,272,directed,6641,,,2
5402,5402,directed,6642,,,1
5404,295,directed,6643,,,1
5405,4089,directed,6644,,,1
5407,66,directed,6645,,,1
5407,420,directed,6646,,,1
5407,267,directed,6647,,,1
5407,520,directed,6648,,,1
5407,541,directed,6649,,,1
5407,647,directed,6650,,,1
5407,662,directed,6651,,,1
5407,234,directed,6652,,,1
5407,117,directed,6653,,,1
5407,38,directed,6654,,,1
5407,276,directed,6655,,,1
5411,2443,directed,6656,,,1
5412,5285,directed,6657,,,1
5414,5414,directed,6658,,,1
5415,3,directed,6659,,,2
5415,3,directed,6660,,,2
5417,397,directed,6661,,,1
5418,585,directed,6662,,,1
5418,5418,directed,6663,,,3
5418,5418,directed,6664,,,3
5418,5418,directed,6665,,,3
5419,5419,directed,6666,,,1
5419,1800,directed,6667,,,1
5420,5420,directed,6668,,,1
5420,1800,directed,6669,,,1
5421,118,directed,6670,,,1
5421,1978,directed,6671,,,2
5421,1978,directed,6672,,,2
5424,5424,directed,6673,,,1
5424,2923,directed,6674,,,1
5426,1895,directed,6675,,,1
5428,5428,directed,6676,,,2
5428,5428,directed,6677,,,2
5428,239,directed,6678,,,1
5435,5435,directed,6679,,,2
5435,5504,directed,6680,,,1
5435,5435,directed,6681,,,2
5437,5437,directed,6682,,,1
5439,524,directed,6683,,,1
5439,247,directed,6684,,,1
5439,67,directed,6685,,,1
5439,521,directed,6686,,,1
5439,70,directed,6687,,,1
5439,841,directed,6688,,,1
5439,1261,directed,6689,,,1
5439,49,directed,6690,,,1
5439,784,directed,6691,,,1
5439,826,directed,6692,,,1
5439,28,directed,6693,,,3
5439,28,directed,6694,,,3
5439,28,directed,6695,,,3
5439,248,directed,6696,,,2
5439,1222,directed,6697,,,1
5439,2012,directed,6698,,,1
5439,248,directed,6699,,,2
5450,5450,directed,6700,,,1
